	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range	
928	7kH3cdKFaanW_m5vURWeWw	Subway	3440 W Thomas Rd	11.0	3	At your own risk	3.7	4.0	
929	O7XvKvc1JQqfl4Z-T28yJA	Subway	3329 E Bell Rd, Ste 16	91.0	11	At your own risk	3.8	4.0	
930	CXFARDJEpOreI9Xyxzl8Yw	Great China Super Buffet	1501 W Bethany Home Rd	11.0	14	Its your say finally!	2.7	3.0	
931	fYLCKglfKHjgzcOeo4ZDaw	Rubio's	4340 E Indian School Rd, Ste 1	677.0	78	Worth Visiting	3.9	4.0	
932	6kZ5oQALI1NsP-y6H3cKWQ	Pizza Hut	13624 N 35th Ave	17.0	15	Its your say finally!	2.1	2.0	
933	7pFvRwpwxRc8qf6eTWY6kQ	Subway	1616 N 24th St, Ste C	62.0	12	Its your say finally!	3.0	3.0	
934	QsMR_Fp9YRtDegThsOgFLA	Sens Asian Tapas & Sake Bar	705 N 1st St, Ste 120	424.0	232	Must Visit!	3.9	4.0	
935	jIDnLUpdKQCYtvT7wT7mJg	Trails End Bar & Grill	6808 S 32nd St	66.0	17	Worth Visiting	3.9	4.0	
936	yH83tf58E9jrME5U4HGAMg	Copper Plate	Phoenix Sky Harbor Airport	87.0	48	Its your say finally!	2.1	2.0	
937	jIn4HPCS6fKywg2curShWQ	Mandy's Fish & Chips	2426 E Jefferson St	95.0	48	Worth Visiting	3.7	4.0	
938	APXWKd1N-COyUdncd_FdyQ	HEK Yeah BBQ	15044 N Cave Creek Rd, Ste 6	223.0	231	Must Visit!	4.2	4.0	
939	maJvbTIlMjOoZTcsGUqHOQ	La Carreta De Lily	3326 N 19th Ave	21.0	16	At your own risk	3.7	4.0	
940	hU6sN5r6vayqm_RMgvPGOQ	Cheuvront	1326 N Central Ave	327.0	181	Must Visit!	3.6	4.0	
941	P8IsTiHq5Hesa6UPL604ww	Los Taquitos	4747 E Elliot Rd, Ste 17	2658.0	719	Jewel of a place!	4.1	4.0	
942	LelAlfuj5oVRF9CQdWLsNQ	The Henry	4455 E Camelback Rd	3814.0	925	Jewel of a place!	4.0	4.0	
943	K2dYG5yOd1i4keB9yMIYuw	Castaways	5110 E McDowell Rd	242.0	52	At your own risk	3.5	3.0	
944	ZsjmdtVDm42BVAGqmuoJ-g	Mama Lola's Tortillas	3348 E Wier Ave	11.0	5	Worth Visiting	4.0	4.0	
945	xyMZdF9Xh9N6il831_Czsg	La Piccola Cucina	2241 N 7th St	116.0	112	Worth Visiting	3.5	3.0	
946	02EYqwh47uVxOaOKrnx8SQ	Indian Delhi Palace	5104 E McDowell Rd	608.0	262	Must Visit!	3.6	4.0	
947	yb7ZtgMWSZboG_sSUx9g2A	Fuego Taco Shop	2948 E Bell Rd, Ste 102	123.0	104	Must Visit!	4.4	4.0	
948	cTkya76AXsXylIyl5bFn4w	Star Wok	2201 N 83rd Ave	12.0	38	Worth Visiting	3.8	4.0	
949	tU90S8KAgeg_2dZQeYfg0w	Sunrise Donuts	3536 W Baseline Rd	138.0	132	Must Visit!	4.7	5.0	
950	l0aaLW6ZdDXWjUegUECSxg	Olive Garden Italian Restaurant	2501 W Happy Valley Rd	692.0	134	Worth Visiting	3.5	3.0	
951	BG_l5Fp-aBOAxudpl6wStQ	Jimmy John's	3317 E Bell Rd	106.0	56	Its your say finally!	2.4	2.0	
952	vCD4a4nLeafjsNImVrCKXg	San Felipes Cantina	21001 N Tatum	195.0	34	At your own risk	3.1	3.0	
953	BgthHqiXot2s4Sd_xcI6DQ	Pita Jungle	4340 E Indian School Rd	2281.0	346	Jewel of a place!	3.9	4.0	
954	wYGILr1x6erxRzWZIZDEvg	Rainbow Donuts Bakery and Cafe	2040 W Deer Valley Rd, Ste A	30.0	9	Worth Visiting	4.0	4.0	
955	U21YaTK4PVlfNHQSyBkJUg	El Bravo Mexican Food	8338 N 7th St	409.0	137	Must Visit!	3.9	4.0	
956	_WvEXsx2eZ53lTWHlIx9kg	Blue Hound Kitchen & Cocktails	2 E Jefferson St	2020.0	498	Jewel of a place!	3.9	4.0	
957	cHdJXLlKNWixBXpDwEGb_A	Chino Bandido	15414 N 19th Ave, Ste K	3647.0	1342	Jewel of a place!	4.0	4.0	
958	myw0csRck6XG4w5Z-EFyqg	Dragon Bowl	814 E Union Hills Dr, Ste C-14	174.0	147	Must Visit!	3.9	4.0	
959	v9ZRK2k85eFlZ6rLYVbMqQ	Jersey Mike's Subs	4603 East Cactus Rd	63.0	26	At your own risk	2.9	3.0	
960	NJ0RzuWd5xDqfJejYQZ65g	Delux	3146 E Camelback Rd	2917.0	911	Jewel of a place!	3.9	4.0	
961	Qng9lEqWA9uTtm6oq2rZuw	Chicago Gyros	4730 E Indian School, Ste 117	267.0	78	Worth Visiting	4.1	4.0	
962	e-Hw1QkvwM2wN5Wm7p_msw	Old Country Buffet	9620 Metro Pkwy W, Ste 153	100.0	67	Its your say finally!	2.3	2.0	
963	ujsqYa1yxduuB4wc0ASjMQ	Mercado Y Carniceria Sepulveda	1708 W Bell Rd	4.0	4	Worth Visiting	4.8	5.0	
964	3u4AsqA8glBmGuxtNx5mdQ	Knock Kneed Lobster	3202 E Washington St	446.0	158	Must Visit!	3.6	4.0	
965	l683preTG0GIk9XMaHAUNA	Panaderia Y Tortilleria	2829 N 32nd St	26.0	14	At your own risk	3.6	4.0	
966	RZFryvOkznd4jtpj8PbSzg	Sushi Style	401 E Bell Rd	756.0	264	Must Visit!	4.0	4.0	
967	umrovy4atXODdOu-DEpkbg	La Frontera	3501 W Lincoln St	15.0	9	Worth Visiting	4.3	4.0	
968	TmByhkKxWQa2Bfvyk3Aqxg	Raising Cane's Chicken Fingers	1050 E Bell Rd	52.0	36	At your own risk	3.2	3.0	
969	pajul2jeKg4tDBffmnNEDA	Super Moon Buffet	620 W Osborn Ave	10.0	5	Its your say finally!	2.4	2.0	
970	-ot4Xd6GxSUOqwUj7okZuA	Lucky's Burgers & Shakes	13849 N 19th Ave	65.0	83	Must Visit!	4.8	5.0	
971	kWkW6vVePpBox_fKfGgPjQ	Pan Asia Sushi Chinese Fusion	2485 E Baseline Rd, Ste 157	342.0	91	At your own risk	3.0	3.0	
972	SeMczUVuKhVwruoJfrThtQ	El Rincon Sinaloense	7540 W Indian School Rd	5.0	9	Worth Visiting	4.0	4.0	
973	s7LncUuPc9yaZ7wDsIALGg	3 Margaritas	4717 E Bell Rd	49.0	8	Its your say finally!	2.4	2.0	
974	2TZl160uaMAg1cr8KFbk8Q	Machete Azteca Estilo DF	6709 W Indian School Rd	12.0	6	Its your say finally!	3.0	3.0	
975	yTKJW4g7o41wIi961WgYPA	Church's Chicken	6730 W McDowell Rd	5.0	6	Its your say finally!	1.2	1.0	
976	WzrMNz9eUF78RgZGDTS8xg	Pei Wei	4340 E Indian School Rd, Bldg A, Ste 23	992.0	123	At your own risk	3.0	3.0	
977	n62dcL1e8BQA1_kUEYrldQ	Shangri-La Chinese	2855 W Cactus Rd	228.0	112	Must Visit!	4.0	4.0	
978	gKcZz5C32N7llrQst4B7_A	Subway	3342 E Greenway Rd, Ste 101	15.0	7	Its your say finally!	2.7	3.0	
979	2cnkFsZCMp2iVEzrkj2QAw	Church's Chicken	2242 E Broadway Rd	61.0	5	Its your say finally!	2.0	2.0	
980	J3iWlSa27BmyvX2XwJt3Yw	My Mother's Restaurant	4130 N 19th Ave	326.0	173	Must Visit!	4.1	4.0	
981	JL42sdCzD5WV_gkNWublxA	Pueblo Viejo	16615 N Cave Creek Rd	15.0	9	Worth Visiting	4.0	4.0	
982	zaBk2imYnk7rG7IdOMhRmA	Pho Saigon Pearl	3134 W Carefree Hwy, Ste 6	128.0	83	Worth Visiting	4.0	4.0	
983	TokUo_IctQ_z9sZWP5zxZA	Dickey's Barbecue Pit	2815 W Peoria Ave, Ste 101	16.0	28	Worth Visiting	4.6	5.0	
984	szeG61Jn4dFrLqhZy0m_ug	Downtown Pizza Lounge	144 E Washington St	89.0	32	At your own risk	3.0	3.0	
985	8ciT6qjI18x9EPtOb-gqYQ	Coup Des Tartes	4626 N 16th St	331.0	218	Must Visit!	4.0	4.0	
986	CvGfyePXPjKt3btUj1h9uQ	Souper Salad	2651 N 44th	290.0	53	At your own risk	3.2	3.0	
987	X6cRW_TVuYhhHx8eaIk8Sw	Pancho's Mexican Buffet	1003 E Indian School Rd	14.0	29	Its your say finally!	2.5	2.0	
988	JOUZELoB9gj-2T5n-BrlSg	Wendy's	3520 W Baseline Rd	49.0	8	Its your say finally!	2.2	2.0	
989	pT6TCNUSRdswUZ8wQ5JEpA	Luv Me Tender BBQ	2812 E Thomas Rd	3.0	3	Its your say finally!	2.7	3.0	
990	6hfvVrOMmYapWGS1PN0b2w	Little Caesars	4015 N 16th St	4.0	3	Its your say finally!	2.0	2.0	
991	doNFUrUKx99ajM5NI-XdsQ	Domino's Pizza	1241 E Chandler Blvd	15.0	14	At your own risk	3.0	3.0	
992	8XZ4X5WUyM1sWscObramwQ	Einstein Bros Bagels	16842 N 7th St	287.0	53	At your own risk	3.2	3.0	
993	7JYjXxB9tnAeSn6-NNSq8Q	Subway	11 W Jefferson St	23.0	7	Its your say finally!	2.3	2.0	
994	PpreEj90GJUDm7LHI6kPOA	El Pollo Loco	4102 E Thomas Rd	183.0	38	Its your say finally!	2.7	3.0	
995	0CZ4opKkec9yAS8qmXoWdA	Ric's Smokehouse BBQ & Grill	1930 W Pinnacle Peak Rd, Ste 119	153.0	62	At your own risk	3.1	3.0	
996	TgjB-wlAVzol6HoDpE8KYg	Duza's Kitchen	2243 N 12th St	533.0	357	Jewel of a place!	4.6	5.0	
997	4bfKtdnkkhq8qA21sjVXlg	Habanero Fresh Mexican Grill	701 W Deer Valley Rd	124.0	78	Must Visit!	4.6	5.0	
998	IbG15_zkcvWlg5ySEFAQ2A	Playas Del Novilleros	6845 S Central Ave	23.0	11	Worth Visiting	4.3	4.0	
999	HRghNZCxQm0UGgvu4mk33w	Chipotle Mexican Grill	3125 E Indian School Rd, Ste 101	61.0	17	At your own risk	3.1	3.0	
1000	Y_9f9tzVRaXjfT9Fa5_W9A	Uberrito	4325 E Indian School Rd, Ste 150	204.0	89	Worth Visiting	3.4	3.0	
1001	-YGePLsJ2pYccR3oaeCSAw	Lafitte's	2577 W Greenway Rd	87.0	33	Its your say finally!	2.8	3.0	
1002	v0FdDAXvEYieRWcngbCe1Q	Cafe Rio	2501 W Happy Valley Rd	37.0	122	Worth Visiting	3.2	3.0	
1003	2p346MdyPISpZ2k-h0GSqg	Flaming Wok	7611 W Thomas Rd	11.0	6	At your own risk	3.8	4.0	
1004	rqYOFPPrdwMYvSRpI4r3-g	Ice House Tavern	3855 E Thomas Rd	36.0	16	At your own risk	3.4	3.0	
1005	jcw_vtqfZSTLP15DJmvfIA	Melrose Kitchen	4306 N 7th Ave	473.0	164	Worth Visiting	3.5	4.0	
1006	onqVz9FhdZCCwCMrnxd7Sw	Subway	2632 S 83rd Ave, Ste 100	53.0	7	Its your say finally!	1.3	1.0	
1007	en-qw089uyISqOTUJb3dhw	La Salsitas	24 W Southern Ave	27.0	15	Its your say finally!	2.6	3.0	
1008	avKtXuzalCP_cVfrk-fLeQ	Brigett's Last Laugh	17222 N Cave Creek Rd	547.0	96	Worth Visiting	3.6	4.0	
1009	yNBVOKSZN_AIjSJdhF_rqA	Garbanzo Mediterranean Grill	4575 E Cactus Rd, Ste 140	403.0	123	Worth Visiting	3.7	4.0	
1010	5o6qOFzZ4NrJ6bJ39ohCtA	NY Bagels and Deli	1515 W Deer Valley Rd, Ste 101A	400.0	81	Worth Visiting	4.2	4.0	
1011	5Ktv5ZmJI0CN4L0KxDWJvw	Phoenix City Grille	5816 N 16th St	1082.0	349	Jewel of a place!	4.3	4.0	
1012	NUjvyCh_0L5BJsdYf_JtfQ	The 5-Spot	1606 E Bell Rd	21.0	36	Worth Visiting	3.8	4.0	
1013	NpUR0C_W-gbMcp0TL4lVKg	Wendy's	2640 W Thunderbird Rd	70.0	17	Its your say finally!	2.2	2.0	
1014	X_irZWSbhRYz-VbPGMobTA	Cave Creek Cafe	14620 N Cave Creek Rd	93.0	26	At your own risk	3.3	3.0	
1015	_mqUzNXs_sJ1EJYgYZYszg	The Lunch Lounge	501 N 44th St, Ste 175	159.0	82	Must Visit!	4.3	4.0	
1016	0rjU_WK5HxoH1fIuEpTpcg	Zesty Zzeeks Pizza and Wings	4825 E Warner Rd	626.0	232	Must Visit!	4.2	4.0	
1017	kne4oWWLq0FFHLA-gWuqoQ	Daily Dose Midtown	1928 E Highland Ave, Ste F-107	1681.0	331	Must Visit!	3.8	4.0	
1018	sZq-qUvoLgYxlDmIcxYWDg	Burger Theory	4401 E Mcdowell Rd	203.0	200	Worth Visiting	3.3	3.0	
1019	K--ma2GS7bg1W96edq3V9g	Tony's Pizzeria	7804 N 27th Ave	6.0	3	Worth Visiting	4.0	4.0	
1020	OPPgxUzAx44Qdx9qsOZgqQ	Big Cuz's Catering	428 E Thunderbird Rd, Ste 424	2.0	4	Must Visit!	5.0	5.0	
1021	flKREzH4wdibg0IAIuZe_g	Central Cafe	2600 N Central Ave	49.0	7	At your own risk	3.3	3.0	
1022	BlJsO_Ilm5KzPW8XJdjc8Q	Marie Callender's	2420 W Northern Ave	6.0	3	At your own risk	3.3	3.0	
1023	frhhyWjSCYJFAy-waxWdPw	Phoenix Greyhound Park	3801 E Washington St	17.0	5	Its your say finally!	3.0	3.0	
1024	X1r8ugVdi4r6siqkNmIkkg	Raspados Imperial	4344 W Indian School Rd, Ste 29	7.0	10	Worth Visiting	4.8	5.0	
1025	5U4u8I0nSbHrL5eagLvktA	Phoenix Pizza Festival	1202 N 3rd St	12.0	7	At your own risk	3.6	4.0	
1026	bROfsCS_9L7PaDn84scvhA	Fox Sports Grill	3400 E Sky Harbor Blvd	225.0	25	Its your say finally!	2.0	2.0	
1027	5-l_zaYVEG-ft0cwyhWpyA	KFC	2750 S. 75th Ave.	27.0	21	Its your say finally!	1.4	1.0	
1028	mp-PSmM2ZN2vYBUVUFnMbw	First Watch	1 N 1st St, Ste 100	93.0	22	At your own risk	3.0	3.0	
1029	LVkILnI-bXtlCJggb3hfkg	Marisa's Mexican Seafood Cocina	4211 W Bethany Home	73.0	51	Worth Visiting	4.2	4.0	
1030	d47eKkCx3y3N2Eqtzmuc8A	Fast Eddie's Diner	3422 W Glendale Ave	148.0	62	At your own risk	3.3	3.0	
1031	fSFzgt_QzJRUN0qNzTAwig	The Roosevelt	816 N 3rd St	479.0	211	Must Visit!	3.9	4.0	
1032	ltQ-ilKwrlBtub7b_7gKww	Rinaldi's Italian Deli	21705 N 19th Ave, Ste 112	273.0	74	At your own risk	3.0	3.0	
1033	cbm9sq6Wis6T_WmbiFy8Ag	Qdoba Mexican Grill	742 E Glendale Ave	194.0	33	At your own risk	3.0	3.0	
1034	r6apfvgfl9lCFEjpnXnnxg	zpizza	111 W Monroe St, Ste 130	445.0	136	Worth Visiting	3.6	4.0	
1035	BNzcfz3jmBo_1wUB5YIsXg	Filiberto's Mexican Food	2010 E. Thunderbird Rd	80.0	23	Its your say finally!	2.8	3.0	
1036	HEmSK3apoP4xwVs0YkpNLQ	Whataburger	450 W Indian School Rd	118.0	49	Its your say finally!	2.7	3.0	
1037	Z5CB1ohc5cWdPnWFCBCOHA	McDonald's	750 W Camelback Rd	129.0	19	Its your say finally!	2.3	2.0	
1038	-X9QS8l7u5R3CswmfZtn-Q	Valley Vietnamese food	4568 E Cactus Rd	22.0	43	Must Visit!	4.6	5.0	
1039	X6YpIqhaP_qoSZJRBcivGw	Garcia's Las Avenidas	2212 N 35th Ave	744.0	175	Worth Visiting	3.4	3.0	
1040	qbZ0Hjp-lUMtkGS_R1UnpQ	Burger King	3164 E McDowell Rd	36.0	8	Its your say finally!	2.6	3.0	
1041	IZFODW0fifph9urOnl6pGQ	King Coffee Roastery	3230 E Union Hills Dr, Ste B135	6.0	5	Must Visit!	5.0	5.0	
1042	PyRss2YxGHbRW7AuGuijGw	Cousins Subs	710 E Union Hls Dr, Ste 18A	42.0	4	Its your say finally!	1.8	2.0	
1043	e-gVqGEtnjEkunvQ5J3uyA	Angie & Jimmie's Italian Pizza	3446 W Camelback Rd	145.0	88	Must Visit!	4.2	4.0	
1044	uBZjhmmqzIwxdTeIKopCEg	Yu's Cafe	1920 W Thunderbird Rd	18.0	15	At your own risk	3.6	4.0	
1045	DU2btqXJkYR1_V3ix_bb2g	Pizza Patron	8243 W Indian School Rd	5.0	6	At your own risk	3.3	3.0	
1046	-ZBfr1BHvArFp1d6XH8jOQ	Rocket Burger & Subs	12038 N 35th Ave	3417.0	680	Jewel of a place!	4.4	4.0	
1047	z42ByZ6dXpW7hkNfJw2HFQ	North Star Lounge & Restaurant	3329 E Bell Rd	9.0	3	Its your say finally!	2.7	3.0	
1048	gk0prd8bt367zahhk2T38w	Pig-n-Whistle	4250 W Anthem Way	13.0	13	Its your say finally!	1.8	2.0	
1049	zoOxUVpuoar5_9KU61CLFw	Subway	742 E Glendale Ave, Ste 21-112	38.0	5	Its your say finally!	2.6	3.0	
1050	CV5AxpIjYl49HCdC3KkGyg	Burger King	2640 W Bethany Home Rd	10.0	7	Its your say finally!	3.0	3.0	
1051	8eHdaUEB4bqYM-YsarAlvA	Presto	5127 W Indian School Rd, Ste 167A	5.0	15	Worth Visiting	4.1	4.0	
1052	75vRgse6O3P4GL_vi3Xr9Q	Taqueria Los Yaquis	727 W Camelback Rd	844.0	204	Must Visit!	4.4	4.0	
1053	rmD9BPsucgR4q3WiygrjEA	Sr Ozzy's Tacos Y Mariscos	1717 W Southern Ave, Ste 100	68.0	36	Worth Visiting	4.4	4.0	
1054	JwXNyXdJmk_YnXokLhpI8w	Ono Hawaiian BBQ	2415 E Baseline Rd, Ste 121	445.0	87	At your own risk	3.0	3.0	
1055	lap6PTY8pyckPSMgvCuIbA	Tacos & Tequilas	19401 N Cave Creek Rd, Ste 15	93.0	78	Worth Visiting	3.7	4.0	
1056	0-CXwwVL-u0tc0FOuSExWQ	Press Coffee Food & Wine	Terminal 4 Gate B9	113.0	121	Must Visit!	4.0	4.0	
1057	Zp9RMGJKVc9Qkhj4QqyROw	JJ's Gyros	1855 W Deer Valley Rd, Ste 101	100.0	71	Must Visit!	4.7	5.0	
1058	nXQWBN0ojBqg_HXh0J2AFA	Cardinal Pizza	9226 N 7th St	1.0	5	At your own risk	3.6	4.0	
1059	lQAGjzAA_D5d3i93xndl9w	Mariscos Mi Lindo Mazatlan	3416 W Thomas Rd	34.0	14	Its your say finally!	2.5	2.0	
1060	R6cWq0FkVfV_Ee-YttlPyA	Los Taquitos	4202 E Sky Harbor Blvd	214.0	119	Its your say finally!	2.0	2.0	
1061	pHd7QUYFmIt4E4irprwbuw	MAD Greens - Phoenix	1515 N 7th Ave, Ste 100	217.0	100	Worth Visiting	3.7	4.0	
1062	8IblwilNlenDVwBbEzQEVg	Canton Dragon	7307 W Indian School Rd	72.0	50	Worth Visiting	4.1	4.0	
1063	hmUkDAjKxB1et3hVjhw9jg	Brad's Fish & Chips	2345 W Bethany Home Rd	43.0	18	At your own risk	3.6	4.0	
1064	XbHi0EQ7hckNV2K_6jutrA	Paradise Bakery & Cafe	4550 E Cactus Rd	7.0	14	At your own risk	3.0	3.0	
1065	WgGNZa75htj-syT4DFlQJg	Whipples Fun Center	1510 E Bell Rd, Ste 300	23.0	42	Worth Visiting	4.0	4.0	
1066	E6CKPADfLBk5Lg6ABxLFMw	Organic Shores	4030 E Bell Rd, Ste 112	24.0	21	Worth Visiting	4.3	4.0	
1067	PbTh7aX0_yyaXFOXAlhI4A	The Turf Public House	705 N 1st St	1366.0	176	Worth Visiting	3.4	3.0	
1068	xJ8KByAD9p-laEmW1to_vQ	Toby Keiths I Love This Bar & Grill	5310 E High St, Bldg A3, Ste 115	76.0	53	Its your say finally!	2.0	2.0	
1069	C0KQ0fyGfDvKhw1FBgh1fg	Barfly	3800 E Sky Harbor Blvd, Terminal 4	477.0	49	Worth Visiting	3.9	4.0	
1070	tc0BL1PsdlIL-KHhfIqzbQ	Subway	3210 W Bell Rd, Ste 100	59.0	13	At your own risk	3.2	3.0	
1071	wcbue65w2R8UYF5t1W9_dA	Legends Sports Bar & Restaurant	412 S 3rd St	69.0	16	At your own risk	3.2	3.0	
1072	ml6ywXGUjw0fVyqq7UEaYg	Salsitas 6	1501 N 43rd Ave	22.0	5	Its your say finally!	2.8	3.0	
1073	2vu5RPLxvAqY0PK5olT7QQ	Five Guys	16900 N Tatum Blvd, Ste 100	145.0	31	At your own risk	3.1	3.0	
1074	fofvWyHAEq6Yew-Je4bcgw	Ritz Asia	4717 E Bell Rd	33.0	19	At your own risk	3.2	3.0	
1075	mBdm6in8L0UvtAN-Gv7dcg	Nogales Hot Dogs	1945 E Indian School Rd	455.0	139	Must Visit!	4.3	4.0	
1076	q6DddOoOR2A1_-M2g2PGqA	Viet Kitchen	114 W Adams St	47.0	22	Its your say finally!	2.9	3.0	
1077	3G_wGIblXDNRYg4xIe9VZA	Golden Moon Palace Restaurant	1408 W Van Buren St	13.0	9	At your own risk	3.4	3.0	
1078	KP-f7in9RSapddzIVRBE1Q	Genie G's	7349 W Indian School Rd	116.0	66	Worth Visiting	4.1	4.0	
1079	ZynSNEGuPvGCj3eYIaLPlQ	Pointe In Tyme	11111 N 7th St	261.0	97	At your own risk	3.1	3.0	
1080	W-5cdzVAeRv0EtAeed4tqw	Sam's Gyros	8941 N Central Ave	12.0	9	At your own risk	3.8	4.0	
1081	_HVZ1V8IDa49MWdejx9BbA	America's Taco Shop	3800 E Sky Harbor Blvd	57.0	38	Its your say finally!	2.1	2.0	
1082	MeSrAvgBNWHP2Js2--b6zw	P.A.K Crepes & Coffee	7540 W Indian School Rd, Ste A4	46.0	45	Worth Visiting	4.4	4.0	
1083	kJc7XtQXYit7WNV8m4YDGA	Menuderia Guanajuato	124 S 24th St	7.0	7	At your own risk	3.7	4.0	
1084	UbLLGRQYoMlg-bfjygXVGA	Sonora Mexican	4333 W Thomas Rd	1.0	5	Its your say finally!	3.0	3.0	
1085	U1g7IHZcnRmOc2m3mvWNig	Zoës Kitchen	1641 E Camelback Rd	974.0	182	Worth Visiting	3.4	3.0	
1086	SJslQXs9j3K6wDixajyp-g	Majerle's Sports Grill	21001 N Tatum Blvd, Ste 96	146.0	67	At your own risk	2.8	3.0	
1087	apdb7MGnmnx6nGWBJ0ch_g	Copper Star Coffee	4220 N 7th Ave	3714.0	512	Jewel of a place!	4.3	4.0	
1088	UOJzdIik4wgcy5N96RWtiQ	Tapaz	2908 E Sky Harbor Blvd	14.0	4	At your own risk	3.5	4.0	
1089	5zHi8eQhO7sO3N15zHgkUg	Even Stevens Sandwiches	21 W Van Buren St	335.0	146	Must Visit!	4.1	4.0	
1090	jaDTCxAGbK3N9XmO5gvhig	The Corner Deli	6502 N 7th St	11.0	17	At your own risk	3.6	4.0	
1091	ms7cmWkPiSBDTnz-1sv2kQ	Ticoz Latin Kitchen	5114 N 7th St	1500.0	449	Jewel of a place!	4.0	4.0	
1092	aXgF2q1ciYIwUS2ULNNCgQ	White Cup Coffee	3933 E Indian School Rd	120.0	72	Must Visit!	4.4	4.0	
1093	8g5wu4oJx54wpsvdDIas4Q	Redz Urban Table	2999 N 44th St	2.0	5	Worth Visiting	4.0	4.0	
1094	58r0y-4rDHtyCW4t8HfUsQ	Duck & Decanter	3111 N Central Ave, Ste 110	142.0	24	Worth Visiting	3.8	4.0	
1095	H2RgkjPs3W-CxbyygCJJew	Pacific Gardens	4747 E Elliott Rd	305.0	88	Worth Visiting	4.1	4.0	
1096	VLzlbpiKMbTC0iRN6RP72Q	Mother's	5760 W Buckeye Rd	30.0	11	Worth Visiting	4.4	4.0	
1097	2fY8CEOjXUkIBz3cgXZJQQ	Jack in the Box	620 E Buckeye Rd	37.0	7	Its your say finally!	1.9	2.0	
1098	w3JBz9gLbZ0CKWQM07nONw	Bill Johnson's Big Apple Restaurants	3757 E Van Buren St	317.0	95	At your own risk	3.1	3.0	
1099	V0GHF8CkhOovDeQKCn7YQg	IHOP	2501 N 44th St	357.0	96	Its your say finally!	2.3	2.0	
1100	iZMdwe0xebE3rF0x3LOr4w	Banh Mi Bistro Vietnamese Eatery	2340 W Bell Rd, Ste 110	946.0	297	Jewel of a place!	4.6	5.0	
1101	PpN4wDnmMxA2vQoSyj1yKw	Bowl of Greens	555 N Central Ave	261.0	90	Worth Visiting	3.3	3.0	
1102	1dX0u7zsjizDvatHEutHdQ	Lenny's Burger	2545 W Glendale Ave	332.0	110	Must Visit!	3.9	4.0	
1103	_mg5bYknpZgaWSfjQVmrJQ	Spinato's Pizzeria	5509 N 7th St	981.0	286	Must Visit!	3.8	4.0	
1104	STtrEGylaYOXoXQFLP5OAQ	The Breadfruit & Rum Bar	108 E Pierce St	698.0	545	Jewel of a place!	3.7	4.0	
1105	Kl4jN1WUFX67JRE40QVrcg	San Gabriel Mexican Café	7000 N 16th St, Ste 140	1.0	10	At your own risk	3.1	3.0	
1106	LVF_M640eZdJN6wX12VrEQ	Burger King	1 N First St	7.0	4	Its your say finally!	2.5	2.0	
1107	2OKh-3ToognFAccCFAFJVg	Brennan's Pub & Grub	3510 E Bell Rd	354.0	53	At your own risk	3.5	4.0	
1108	EDX7fE_a9k6f6gku_Xj58g	The Office	21001 N Tatum Blvd, Ste 1630	9.0	5	At your own risk	3.2	3.0	
1109	zLHOG9ty0OcXSQ6iy2BwwA	McDonald's	545 E Mcdowell Rd	144.0	27	Its your say finally!	1.7	2.0	
1110	roz-ed8kvBF6fwKBPeJ49Q	Tutti Santi	7575 N 16th St, Ste 5	255.0	216	Must Visit!	4.2	4.0	
1111	4g3IsMpBLReHDA5JatpPzw	Filiberto's Mexican Food	4212 W Cactus Rd	151.0	47	Worth Visiting	3.6	4.0	
1112	DBZi_5z5hx69AI7YPhs49Q	Denny's Restaurant	2360 W Northern Ave	61.0	4	Its your say finally!	2.5	2.0	
1113	FGM-67-PYuNgdAUq-13drg	Tacos Y Mariscos El Sinaloa	8946 N 7th St	5.0	5	Must Visit!	5.0	5.0	
1114	iwzVhM5CirzkNS5wTxwZeA	The Strand	2 E Jefferson St, Ste 113	780.0	285	Must Visit!	3.4	3.0	
1115	KDh82ODr4adz9ck6ltQ_YQ	Tastybox	621 N 7th St	16.0	39	Must Visit!	4.8	5.0	
1116	33yClygMVQZb5y9WgOCHLA	Zam Zam World Foods	1638 N 40th St	88.0	34	Worth Visiting	4.2	4.0	
1117	NxZIySJr3DjROJBkl_KaEg	Firehouse Subs	5225 W Baseline Rd, Ste 102	28.0	35	Its your say finally!	2.7	3.0	
1118	oZcbn7ENit23xbCsyu9xbA	Yasu Sushi Bistro	4316 E Cactus Rd	593.0	393	Jewel of a place!	3.9	4.0	
1119	poX-2lODvtmkR6pve8FXFA	Culver's	825 E Camelback Rd	701.0	164	Worth Visiting	3.5	4.0	
1120	L_9g6y_EJqJ7A7nJMV9rmA	ThirdSpace	1028 Grand Ave	351.0	100	Must Visit!	4.5	4.0	
1121	rC3R1xtjJly5X1-aGeHD5g	The Bamboo Club	21001 N Tatum Blvd	4.0	4	Its your say finally!	2.5	2.0	
1122	GRR61NwIkgpzPjQVjx5LAA	Subway	8129 N 35th Ave	9.0	4	Its your say finally!	2.0	2.0	
1123	jR5I8274KDF-5JC42jLyXQ	Jimmy John's	620 E Roosevelt St, Ste 124	101.0	39	Its your say finally!	2.3	2.0	
1124	yNF9FqGJIJGqKmQfYALr_Q	Pizza Hut	5832 16th St	27.0	11	At your own risk	3.2	3.0	
1125	ACFgUUcv_gOGwYvTnuqusw	Yogi's Bistro	149 E Adams St	6.0	4	Worth Visiting	4.4	4.0	
