	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range	
615	ZwZmoaFB5oo-pkOMBeLZDA	Crazy Taco	2801 Central Ave	17.0	11	At your own risk	3.0	3.0	
616	TZmMsbw5TbRqv8rmKj_aGg	The Common Market	2007 Commonwealth Ave	1605.0	213	Jewel of a place!	4.4	4.0	
617	5uQCZLYp3jjNjg7CSfeaPw	McDonald's	3058 Eastway Dr	24.0	7	Its your say finally!	1.1	1.0	
618	T2tEMLpTeSMxLKpxwFdS3g	Cabo Fish Taco	3201 N Davidson St	2274.0	945	Jewel of a place!	3.8	4.0	
619	v75YA674Ioi4IwQ06T6XmQ	Sub Station II	4115-C Rose Lake Dr	32.0	12	Worth Visiting	3.8	4.0	
620	BZ8nUf9R4sa1S-9sU6AjRg	China Town	13000 S Tryon St, Ste B	55.0	16	At your own risk	3.3	3.0	
621	Cdk3wRR7TwJb1JW7agPJXw	Pint Central	1226 Central Ave, Ste A	534.0	160	Must Visit!	3.8	4.0	
622	rR8V4T5Px9ICnYLEJF225A	Bojangles' Famous Chicken 'n Biscuits	5825 Highland Shoppes Dr	5.0	20	Its your say finally!	2.0	2.0	
623	3Q3zeeVM_kP954N_SjkHhg	Farmer's BBQ	2700 W Mallard Creek Church Rd	56.0	33	Its your say finally!	1.9	2.0	
624	HpIEmY43r-mnjmwj_qg-qg	US Fried Chicken	2823 W Sugar Creek Rd	44.0	29	Worth Visiting	3.6	4.0	
625	wPEomRAqTXANuy0Fygsg8Q	Bagel Bin & Deli II	16709 Orchard Stone Run	168.0	48	Worth Visiting	4.0	4.0	
626	Avf-PGE8lkDY1jkRSUZErw	Hawthorne's NY Pizza & Bar	5814 Highland Shoppes Dr	439.0	80	Must Visit!	3.8	4.0	
627	EMdlJvCTuT_sylNzcElSLg	The Palm Charlotte	6705-B Phillips Pl Ct	270.0	124	Must Visit!	3.7	4.0	
628	8fB3OodPzYuagvnEWzULeA	Hungry Howie's Pizza	10039 University City Blvd, Ste C	7.0	9	Its your say finally!	2.7	3.0	
629	hOSBQa3OvrwqZXVDJMqAag	Joe and Nosh	500 E Morehead St, ste 150-B	20.0	13	At your own risk	3.2	3.0	
630	wU8Sld-ehrRXiuH1QcWTcg	Showmars	1600 E Blvd	132.0	35	At your own risk	3.3	3.0	
631	HFSyU3JO8PAg34BCsPMo0g	Picante Mexican Grill	1500 W Morehead St, Ste A	213.0	80	Must Visit!	3.8	4.0	
632	gxy5B_IhNpRFqobsffO0Tw	Hawthorne's NY Pizza & Bar	6215 Old Post Rd, Ste 101	12.0	8	At your own risk	2.9	3.0	
633	m_dQ8QWbiEbMBzPP-i5vEg	Cheese Steak Place	8535 Hankins Rd, Ste G	1.0	3	Must Visit!	5.0	5.0	
634	Oq76C1wZosdT0ZrA3dJPxQ	Chuan Wang Fu	8418 Park Rd	32.0	24	Worth Visiting	4.3	4.0	
635	dk7VpR5Xh7t28U99ASZz7A	Brazz Carvery & Brazilian Steakhouse	500 S College St	282.0	120	Must Visit!	3.5	4.0	
636	PoQb6so_yIXs35jZV-k9oQ	Trade And Lore	3306 N Davidson St	161.0	60	Must Visit!	4.6	5.0	
637	NxHLCT3PuylmuEDOsZfxWg	Pan China Cafe	2130 Ayrsley Town Blvd	12.0	11	At your own risk	2.7	3.0	
638	MQEpDvkdL39hh1N0We3Vaw	Hot Taco	200 E Bland St	1399.0	308	Must Visit!	2.7	3.0	
639	8jgeq1g94jJoZNktsMSruA	Papa John's Pizza	6530 Statesville Rd	4.0	12	Its your say finally!	1.6	2.0	
640	eZDXz_RylvdD0tHEA8I0NA	New Zealand Cafe	1717 N Sardis Rd, Ste 6A	1087.0	393	Jewel of a place!	4.1	4.0	
641	krM91L2J4x0Wv3RzEwcEbA	Tryon House Restaurant	215 E Exmore St	200.0	84	Must Visit!	4.1	4.0	
642	dEECykRQIBd_QXAZ0rBeYw	Dikadee's Deli	1419 E Blvd, Ste A	4.0	4	At your own risk	3.0	3.0	
643	Xjp4BhSCg2LeuW-W-jDykg	Bruegger's Bagels	106 South Sharon Amity Rd	238.0	29	At your own risk	2.6	3.0	
644	y_ktxjYF2WJ__IA05ctSBw	Sonny's BBQ	3351-300 Pineville Matthews Road	109.0	41	Worth Visiting	3.4	3.0	
645	YOy1tOiMMOkrCQ4mO2i3eQ	Metro Diner	8334 Pineville-Matthews Rd, Ste 110	228.0	217	Jewel of a place!	4.4	4.0	
646	OgM-BL1BrQ-F5d433wVUmA	Little Caesar's Pizza	228 Eastway Dr	5.0	6	Its your say finally!	2.3	2.0	
647	yXiDD18UV49-7UhA6dWjAw	Giacomo's Pizzeria and Italian Restaurant	10230 Berkeley Place Dr	255.0	117	Must Visit!	4.0	4.0	
648	5uUACWfCXMLjuL41O-v4aw	Zanzibar Cafe	3720 N Tryon St, Unit 101	5.0	8	Worth Visiting	3.9	4.0	
649	98gLNkYYJCg4f_uJ7o2wBg	Hong Kong Restaurant	1713 Central Ave	50.0	22	At your own risk	2.8	3.0	
650	gChmBjLSe3qa8rzEngoDLQ	Fahrenheit	222 S Caldwell St	778.0	523	Jewel of a place!	3.2	3.0	
651	FTKxYJj7d5u3GiEHG5cQSQ	Buffalo Wild Wings	400 E Martin Luther King Jr Blvd, Ste B	554.0	136	At your own risk	2.1	2.0	
652	wC-wLFVCIjXArsrMuUJdYQ	Hunan Park	5818 Prosperity Church Rd	143.0	47	Worth Visiting	3.7	4.0	
653	QAHqplESgDUGgih45W9J-g	Dressler's - Charlotte	1100-E Metropolitan Ave, Ste 125-E	933.0	273	Jewel of a place!	4.3	4.0	
654	zRr45TrTgq8XAKwvjM0W_Q	Vanloi Chinese Barbecue Restaurant	3101 Central Ave, Ste 1	7.0	3	Worth Visiting	4.0	4.0	
655	bZDgFShO-6OaF_Mx2qEyQg	Los Paisas	5033 South Blvd, Ste 702	8.0	5	Worth Visiting	4.0	4.0	
656	WRpFnxnh3x_EZ_I91DZbPA	The Original Brooklyn Water Bagel	15105 John J Delaney Dr, Ste F	250.0	94	Must Visit!	4.1	4.0	
657	gutrT_mxAEtLA9hLRKJzZA	Antojitos Don Sammy	4304 Wilkinson Blvd	20.0	19	Must Visit!	4.7	5.0	
658	C6twek3zMzrjgnA7VWgH7A	McAlister's Deli	4130 Carmel Rd	129.0	14	Worth Visiting	3.7	4.0	
659	tLSgXuy0g8nxX6Xgb7nvrw	Lotus Buffet	9605 N Tryon St	112.0	33	At your own risk	2.8	3.0	
660	e1UF53wfi3HKNmPHzc3OLg	Zaxby's Chicken Fingers & Buffalo Wings	9308 Robert Irwin Dr	36.0	17	Its your say finally!	1.2	1.0	
661	WAZN1Q8oJFHlIUzxWduzfA	Whooli's Grill	7146 E Independence Blvd	228.0	46	Worth Visiting	3.9	4.0	
662	TeAHqoCOdktjA4q4eOVD7Q	Greystone Restaurant Tap Room	3039 South Blvd	64.0	26	At your own risk	2.9	3.0	
663	PdfyzKoGrCoFFhPlnOpqfw	Pho Cali	9107 S Tryon St	140.0	76	Worth Visiting	3.6	4.0	
664	DN3c3ANXoQ8E1tfrrDQSBg	Subway	10822 Providence Rd, Ste 200B	3.0	3	Its your say finally!	2.3	2.0	
665	_n5gPknmF6_WBrFngFb21w	Amaravati Grill	8145 Ardrey Kell Rd	6.0	22	At your own risk	2.7	3.0	
666	r83-QcXtk1cyne0YKt67-A	Jersey Mike's Subs	10110 Johnston Rd	43.0	7	At your own risk	3.3	3.0	
667	h7uxML49NQ_Wj-7zk0DSqg	O'Charley's Restaurant & Bar	8420 University City Blvd	159.0	50	At your own risk	2.7	3.0	
668	Xl7HZudoYM6GTOdadlVCHg	Delicias Restaurante Latino	6341 Albemarle Rd	20.0	13	Must Visit!	4.6	5.0	
669	k4rCUTxZrDkRy2a9Bvpcww	Shiraz Grill	1212 Charlottetowne Ave	13.0	7	At your own risk	2.9	3.0	
670	GqfGoFMC3cn_AZI7iUOWKg	Bar Louie	8760 Jm Keynes Dr	201.0	126	Worth Visiting	2.8	3.0	
671	rrfe1RPh6t3QG7BRghzjYA	Aix en Provence	545 B Providence Rd	37.0	33	Must Visit!	4.5	5.0	
672	-7VzJ1aG5yuWB9LT42yhlw	Nana's Uptown Restaurant & Bar	710 W Trade St	21.0	16	Worth Visiting	3.6	4.0	
673	6zi7dAlnk7vgvlGbUMoKkA	Maverick Rock Taco	1513 Montford Dr	484.0	194	Must Visit!	3.5	4.0	
674	JXGyLKoAmNfC0IDe0NYZbA	Souper Salad	5117 S Blvd	2.0	4	Its your say finally!	2.5	2.0	
675	nh1StiltxvClOOkaSLuOEg	Omaha Steak House	4800 S Tryon St	68.0	27	At your own risk	3.0	3.0	
676	WvC9K0ZEOTbR7fh-LNe5_A	Famous Toastery	2400 Park Rd	700.0	265	Jewel of a place!	3.6	4.0	
677	ed1KHQwsAYyFDrlUdwqJBA	China Bowl	3101 The Plz	12.0	14	At your own risk	3.5	4.0	
678	6lovZEiwWcRYRhyKd94DRg	Smashburger	7804 Rea Rd, Ste B	474.0	160	Must Visit!	3.4	3.0	
679	FBSWwaE6gR7KAOyG1QhakQ	Block & Grinder	2935 Providence Rd	447.0	226	Jewel of a place!	4.0	4.0	
680	92rhxx9s3s5_vNkJbRjVNw	El Rancho Mexican Grill	4918 Central Ave	5.0	8	Its your say finally!	2.6	3.0	
681	D_0iJz6ZlnOdb8c4yRfYEA	Cicis	10707 Park Rd, Ste R	42.0	8	At your own risk	2.8	3.0	
682	xreWxVX3vOmb8eEPUIpQaw	Sandwich Shop	1235 E 34th St	15.0	13	Worth Visiting	4.2	4.0	
683	HRRQeHMo7VN53b9isQ_qdA	Sunset Grille	Courtyard Shopping Ctr, 2400 Park Rd	48.0	34	Worth Visiting	3.7	4.0	
684	lJbMyOToELHVtdpBTkIieg	Rainbow Cafe	400 S Tryon St, Ste M1	22.0	7	At your own risk	3.6	4.0	
685	yt0PCCJN9hUsZhB210rsOg	The Common Market Oakwold	4420 Monroe Rd	104.0	33	Must Visit!	4.6	5.0	
686	6_I3WEiwzx4ZyPZ3vlEUsg	Inizio Pizza Napoletana	2230 Park Rd, Ste 101	87.0	68	Must Visit!	4.4	4.0	
687	y3nhGBZagfj3tZe48v0pLA	Moe's Southwest Grill	14825 Ballantyne Village Way	83.0	27	At your own risk	3.0	3.0	
688	2g4jkEMwQxIwRqIEXiX0tg	The Seafarer	9306 Albemarle Rd	15.0	6	At your own risk	3.2	3.0	
689	io9bMYKycOpNIINO_h89jw	Mynt Restaurant & Lounge	1508 S Mint St	3.0	4	Worth Visiting	4.0	4.0	
690	RUVHVrrvbh2bhoHZCBoAzQ	Bojangles' Famous Chicken 'n Biscuits	1604 Galleria Blvd	33.0	16	Its your say finally!	2.6	3.0	
691	yrUDeng1LrDvgyyjI5GiHA	Pho Quynh	4900 Central Ave	28.0	20	Must Visit!	4.7	5.0	
692	o5QDrg_kb4hgsWxV6cV_Uw	The Flying Biscuit Cafe - Charlotte	4241 Park Rd	1524.0	480	Jewel of a place!	3.9	4.0	
693	39AOOQM4Ff6rWXW8b9ZPvw	Chen's Bistro	230 E WT Harris Blvd	11.0	10	Its your say finally!	2.1	2.0	
694	VdyTesw5gfEOlMPs7pcH0g	Chingari Fine Indian Cuisine	230 EWT Harris Blvd, Ste C6	9.0	9	Worth Visiting	3.7	4.0	
695	v4HpZFOU3mvIeuHLRSIi7g	Bahn Thai	12206 Copper Way, Ste 122	519.0	193	Jewel of a place!	4.1	4.0	
696	COqLTo3bb1fuMIg2_fA6Fw	Bread and Kabob	10221 University City Blvd	45.0	54	Worth Visiting	3.5	4.0	
697	IvTpZowBC7_4N5xTXsaQpA	Domino's Pizza	8510 Park Rd	3.0	12	At your own risk	3.2	3.0	
698	8KUgiCUQptJxrvbVriIO0Q	Jack-In-the-Box	7000 W Wt Harris Blvd	113.0	20	At your own risk	2.7	3.0	
699	w_X-UvtOBMiZioKBEp0CHQ	Boone's Barbque Kitchen	1422 Winnifred St	7.0	10	Worth Visiting	4.0	4.0	
700	_PcRyvbZmVQvlS5uORDGVA	Redeye Diner	210 E Trade St	288.0	165	Must Visit!	3.5	3.0	
701	ytGKbV7hRC6RkExo1NItEA	Not Just Coffee - Dilworth	2230 Park Rd, Ste 102	4.0	6	Worth Visiting	4.5	4.0	
702	LpxBWoPK3aP3Sjhbm7-lhw	Freshii	200 S College, Ste 312	123.0	34	Worth Visiting	3.4	3.0	
703	a76SwwCXPZ7sIy3FkX-rxw	Ruby Tuesday	12330 Johnston Rd	107.0	29	Worth Visiting	3.4	3.0	
704	OISg1vUo1jVhUWZB3gv8oQ	Tulips Indian Cuisine	9311 Jw Clay Blvd	109.0	69	Worth Visiting	3.2	3.0	
705	360rdTo6CDmpsFyUK-g0Og	Jet's Pizza	1607 Montford Dr	71.0	72	Worth Visiting	3.6	4.0	
706	VPD964F1uXEDjoh8pM2BJw	Bonsai Fusion	225 E 6th St	188.0	66	Must Visit!	3.9	4.0	
707	7_Eh1VvtKPmQvYNB1OTGWw	Panera Bread	7510 Pineville Matthews Rd	411.0	54	At your own risk	2.9	3.0	
708	GSIvngjQnhTWbvgVgjBkHQ	American Burger Rivergate	14130 Rivergate Pkwy	55.0	43	Worth Visiting	3.5	3.0	
709	CgeNY1pll5dBQuHPCJGAOg	Hardee's Red Burrito	5024 Sunset Rd	27.0	6	At your own risk	3.5	4.0	
710	G6_M3Dg-gjwVIbRGLIRBkw	Chopstick	9626 Monroe Rd	5.0	22	At your own risk	2.8	3.0	
711	hupeXWY97YCwZQYC79F6hQ	Panera Bread	8152 S Tryon St	586.0	74	Worth Visiting	3.1	3.0	
712	vP4sY1QCP8Du4dzxG-I0WQ	The Steak' N Hoagie Shop	903 Eastway Dr	54.0	28	Must Visit!	4.4	4.0	
713	3ma_7W3vZSD2fd6EosN3yQ	Big Ben British Restaurant & Pub	2000 South Blvd, Ste 530	610.0	155	Must Visit!	3.7	4.0	
714	twqDp5T5eXXt6ZipLvECRw	Taco Bell	9015 S Tryon St	174.0	32	Its your say finally!	2.4	2.0	
715	K-DB2drKSa7lssT3t0jfPw	Sunflour Baking Company	14021 Conlan Cir, Ste B 9	2.0	5	Worth Visiting	4.0	4.0	
716	wZhCesbB532VOOfOoCbMvA	McDonald's	8650 Park Rd	39.0	15	Its your say finally!	1.3	1.0	
717	kp9egPu3SivT5gsBiyKOCA	American Deli	3210 Wilkinson Blvd, Ste B-3	10.0	10	At your own risk	2.8	3.0	
718	xLWRgmfLFWG3sYfCcYg3cw	Inter Korea	7323 E Independence Blvd	42.0	12	Worth Visiting	3.6	4.0	
719	VNVobBqsDH13Oraz3d6Mlw	3 Trade Food & Wine	333 W Trade St	8.0	10	Its your say finally!	2.3	2.0	
720	4C-qogCJWE5Or9yc-AUegw	Sunrise Restaurant	6416 Albemarle Rd	179.0	59	Worth Visiting	3.9	4.0	
721	BpW65jN4yscndnTsdyzoHQ	Roots Farm Food	3410 St Vardell Ln, Ste D	99.0	32	Worth Visiting	3.9	4.0	
722	vYCBkwsQrdpb-RbkjWqG-w	Wing Heaven	5516 South Blvd	39.0	14	Worth Visiting	4.0	4.0	
723	mbfu9ag4VQYIi6dvhCX2dQ	Taqueria La Unica	2801 Central Ave	11.0	11	At your own risk	2.7	3.0	
724	bnRRQ17nLgfdIgtGWlFAeQ	Firehouse Subs	2700 W Mallard Creek Church Rd, Ste 220	100.0	12	Worth Visiting	3.6	4.0	
725	kjAUoej1kgAAl_IHcIYTdA	Rainbow Grille	700 Atando Ave	5.0	3	At your own risk	3.3	3.0	
726	JxUe37ZhYlfi5_0hUaJ_oQ	Papa John's Pizza	6035 Hickory Grove Rd	7.0	9	Its your say finally!	1.6	2.0	
727	8_9384WM1gO0YP1MjLqOqQ	Pho Plus	128 Brevard Ct	244.0	107	Must Visit!	3.7	4.0	
728	ItJubFPMOuc1MWoKqRgygA	Penn Station East Coast Subs	125 Remount Rd, Unit D	158.0	35	Worth Visiting	3.4	3.0	
729	fNWHcOdNAjuK7jpEsiYeNw	Jolina Tex Mex Kitchen & BBQ	500 S College St	14.0	5	Its your say finally!	2.4	2.0	
730	GdImSBWhHn37TjwFs4lqmw	Hole in the Wall Crab Shack	10210 Couloak Dr	27.0	28	Worth Visiting	4.2	4.0	
731	WEWkxK1bqOYkH1PvWoTTGA	Burger King	5501 Josh Birmingham Pkwy	46.0	10	Its your say finally!	1.4	1.0	
732	7ubx4QXz34g1dkqa3D1bgA	Chick-fil-A	11530 Waverly Center Dr	13.0	8	Worth Visiting	3.6	4.0	
733	zUHIDqm_UKdnSygmWKtyRg	Food Lion	3207 Eastway Dr	181.0	5	At your own risk	3.0	3.0	
734	trpE_bqfYzvIsHAuKfiuqg	Larry's Restaurant Fish and Seafood House	5933-C Albemarle Rd	2.0	3	Must Visit!	5.0	5.0	
735	MPHTTk4kA_qOHholB53H5w	Church's Chicken	3443 Wilkinson Blvd	11.0	5	Its your say finally!	2.4	2.0	
736	f0-CkQFgRPjAW3ilQ_mCwA	Yotto Japanese Restaurant	7731 Colony Rd	14.0	3	Worth Visiting	3.7	4.0	
737	80TTAvMtRsPPFtFFnXgskA	Genghis Grill	11324 N Community House Rd, Ste 101	507.0	124	Must Visit!	3.7	4.0	
738	PR82wjqOPSmhEwRI1Kw3GA	IHOP	336 S Sharon Amity Rd	146.0	42	At your own risk	2.6	3.0	
739	bfVpHvjir2G2Z9wVeddw4w	The Olde Mecklenburg Brewery	4150 Yancey Rd	1449.0	365	Jewel of a place!	4.0	4.0	
740	DjteMpT6cxZ7TGRm0Y8nQg	FATZ Cafe	10920 Winds Crossing Dr.	45.0	17	Worth Visiting	3.7	4.0	
741	nyEL20vR0RZ3IUI-Z4m1yg	Royal Kabab Hut	8829 E WT Harris Blvd	6.0	7	Worth Visiting	3.9	4.0	
742	sL08FgnWGwgCvSBUzfxCGg	Mi Tierra Restaurant	816 E Arrowood Rd	14.0	14	Worth Visiting	4.3	4.0	
743	8T5JnB9qL5y8RaCHH5zKSQ	Bean Vegan Cuisine	3001 E Independence Blvd	701.0	248	Jewel of a place!	3.8	4.0	
744	O8Nh1NB9Gbtq6xjd9oeI3A	Pho Hong	3209 Eastway Dr, Ste 7	91.0	59	Must Visit!	4.2	4.0	
745	tjAeaGdxf7I4xN9M7wGJNQ	Pure Pizza	224 E 7th St	1220.0	237	Jewel of a place!	4.2	4.0	
746	VJ3ndBYrudQFeTIfPUnX-Q	Phil's Tavern	105 E 5th St	138.0	21	At your own risk	2.6	3.0	
747	D0p4kpt1A950wQLOLs_j_Q	Five Guys	8944 J M Keynes Dr	11.0	5	Worth Visiting	4.4	4.0	
748	qJnjPNWWIy6Evq0LD5Biuw	Sutton House	1301 East Blvd	69.0	14	Its your say finally!	2.6	3.0	
749	iJOfcAXWh_7DkcwCMmrm4A	IOS Greek Kitchen	210 E Trade St	137.0	60	Worth Visiting	3.3	3.0	
750	JWOYA3FC2RlHl7v2bLzD5A	Holy Joes Meats & More	10210 Berkeley Place Dr, Unit 120	7.0	12	Worth Visiting	3.6	4.0	
751	-rdjYy7_iqDoylkUpdolDQ	Just Fresh	301 S College St	79.0	15	At your own risk	3.4	3.0	
752	CXsnrd0x-cobsI2KpeW4HA	Chopt Creative Salad Co.	9844 Rea Rd	117.0	60	Must Visit!	4.0	4.0	
753	34lgzV2XYAKjl8dt8olYMA	Korean Restaurant	7323 E Independence Blvd	71.0	33	Worth Visiting	3.9	4.0	
754	74Ev0iqPnrmh4i7Wj4PMOw	Barrington's	7822 Fairview Rd	96.0	93	Must Visit!	4.2	4.0	
755	zpfLEkD3DuoPegq-EmH2Cg	Hwy 55 Burgers Shakes & Fries	5700 University Pointe Blvd	93.0	23	Its your say finally!	2.5	3.0	
756	KaxjIAYLhqXN8-p_iZwgBw	Pasta & Provisions	4700 Park Rd	127.0	44	Must Visit!	4.7	5.0	
757	CxsN79g8rZoouLwZvr_FVg	Fern	1419 E Blvd, Ste A	447.0	287	Jewel of a place!	4.0	4.0	
758	VvXI3pyUFl1MAimZsX5RrA	Lorenzo's Pizzeria	16721 Orchard Stone Run, Ste 100	213.0	108	Must Visit!	3.6	4.0	
759	P6bvtpWjiltJHsxtPAm2_g	Wendy's	3524 Mount Holly Huntersville Rd	18.0	6	Its your say finally!	1.8	2.0	
760	L5nUCYaZ1UGRp58tH6BQgA	Subway	7008 E Wt Harris Blvd, Ste 22	13.0	4	Its your say finally!	2.2	2.0	
761	3PsmvwxetLz1Tzb-6mNhgA	P.F. Chang's	10325 Perimeter Pkwy	664.0	183	Must Visit!	3.2	3.0	
762	5HgSU7RMELtmIHB6JQWRqA	Community Table Bistro	5301 Wilkinson Blvd	12.0	6	Worth Visiting	4.2	4.0	
763	XR6xqv39_qxFIrD-CNQ8RQ	The Porter's House	7417 Waverly Walk Ave	18.0	62	Worth Visiting	3.7	4.0	
764	T2_XXa8XwI0H4XLguw0FzA	Papa John's Pizza	4819 Shopton Rd, Ste A	9.0	7	Its your say finally!	2.3	2.0	
765	zdoiA0CuVX_90K3ccYCdIQ	Morazan	5601 South Blvd	17.0	7	Worth Visiting	4.1	4.0	
766	c2EJuIDUGuyNUrRSqGEdtQ	Fu Lin Asian Cuisine	5301 E Independence Blvd	97.0	53	Worth Visiting	3.8	4.0	
767	nzT22B3ad9L0oF2hVYXr8Q	Hop Feng 2	9229 Lawyers Rd, Ste G	23.0	18	Worth Visiting	3.9	4.0	
768	H-PmFfqAzQtWTS0XeWC_lw	Greco Fresh Grille	9820 E Rea Rd	320.0	175	Jewel of a place!	4.4	4.0	
769	2SmVDHidtlfAF9bXBn4XwQ	Pizza Hut	8206 Providence Rd, Ste 1600	5.0	6	Its your say finally!	2.3	2.0	
770	R07INx4j5GakCqwp9_QujQ	Stats Restaurant and Bar	3425 David Cox Rd	17.0	13	Worth Visiting	3.5	4.0	
771	iH1cLLngvM0_m0lBMESkvg	Cuzcatlan Restaurant	4800 Central Ave	9.0	5	Worth Visiting	4.0	4.0	
772	qJgrpTFe3Y3l8pjlurwokg	John's Country Kitchen	1518 Central Ave	109.0	46	Worth Visiting	3.7	4.0	
773	_5UAFrD3EDgJO1aZgRxH7w	Price's Chicken Coop	1614 Camden Rd	558.0	345	Jewel of a place!	4.0	4.0	
774	l_jQTJ0Y5GC7_xr7dpiOeQ	Casablanca Cafe	9609 N Tryon St	81.0	54	Worth Visiting	3.5	4.0	
775	99j5vhhtFJIefXDLsmA29Q	Inizio Pizza Napoletana	10620 Providence Rd, Ste A	260.0	251	Jewel of a place!	4.4	4.0	
776	5lVrzwXAgnbOlczfdWpgJA	Fonda La Taquiza	5135 Albemarle Rd	61.0	32	Worth Visiting	3.9	4.0	
777	dy9VGj4N-sJD1bGse9y9Zw	Deep Sea Seafood Market	10020 Monroe Rd	277.0	129	Must Visit!	4.5	4.0	
778	lB_PJ7DqcAA4Ku4EZdYg6g	Smalls	1609 Elizabeth Ave	144.0	44	Worth Visiting	3.7	4.0	
779	-KqwcJ10CUzl-hEwgwGhUA	Jack in the Box	4505 Randolph Rd	58.0	16	Its your say finally!	1.6	2.0	
780	24gFlV5KE-3bmMXAnu_nxQ	McDonald's	2820 Boyer St	62.0	19	Its your say finally!	2.1	2.0	
781	sS2IKdaUne_8QwiAl6iyfg	Malaya Kitchen	8200-400 Providence Rd	277.0	101	Must Visit!	4.0	4.0	
782	mkAb0midYXqRLFJI1CHLWA	Shane's Rib Shack	9330 Center Lake Dr, Ste 100	252.0	51	Worth Visiting	3.6	4.0	
783	ACRXKq6Ngtktnvf6rdcGwQ	Cracker Barrel Old Country Store	3203 Queen City Dr	343.0	63	Worth Visiting	3.3	3.0	
784	4xsgyzyQ5K50AMkc4CoZEA	Corkscrew On 5th Wine & Coffee	412 W 5th St, Ste C120	22.0	14	Worth Visiting	3.9	4.0	
785	iXXTFcJgOKJbHgdizC26vw	Subway	13855 Conlan Cir	53.0	9	Its your say finally!	2.7	3.0	
786	KLluzHXsTV0zCw48EJTEEg	Londa's Place	3635 Mt Holly-Huntersville Rd	5.0	10	Worth Visiting	4.1	4.0	
787	9_onoqwv9ZdItxc8OlUKAg	Customshop Handcrafted Food	1601 Elizabeth Ave	313.0	176	Must Visit!	3.8	4.0	
788	YaFM08fEdbp-iSon3Opsbw	Monterrey Mexican Restaurant	1001 E Wt Harris Blvd, Ste A	232.0	76	Worth Visiting	3.3	3.0	
789	pX_Gr9L5gXhmNx3YQe23Nw	New York Deli & Restaurant	8045 Providence Rd	136.0	60	Worth Visiting	3.1	3.0	
790	5aSYgHnzeuHW8-eXKI6aeA	Anzi Pizzeria	8133 Ardrey Kell Rd, Ste 103	31.0	17	Its your say finally!	2.5	3.0	
791	crOZthKtsABnH_nvy0w6YA	Irie Vibes	2729 N Tryon St	15.0	10	Worth Visiting	4.2	4.0	
792	wAq7H1WDWdClOxh_MMJhZQ	Wendy's	10365 Park Rd	20.0	6	Its your say finally!	2.2	2.0	
793	G75gMavLP3CtShvZZBpb_Q	Anntony's Caribbean Cafe	2001 E 7th St	77.0	51	At your own risk	3.1	3.0	
794	gJenWbGw43v7yZmGzZt_6g	Five Guys	210 E Trade St	216.0	35	Worth Visiting	3.4	3.0	
795	OqJtHcr5AsyuIjd2ePqLzw	Pika Japanese Express	9107 S Tryon St, Ste J	30.0	15	Worth Visiting	3.9	4.0	
796	lUBbHenxYd9JinUJPP7eqg	Park Place Restaurant	10517 Park Rd	218.0	52	Worth Visiting	3.6	4.0	
797	Oi-u4KqrcZbIWSYKnh7mJA	Fortune Cookie II	8943 S Tryon St, Unit Q	173.0	74	Worth Visiting	3.5	3.0	
798	qUqmTlchliF55jF7s4Xlmw	Chipotle Mexican Grill	2921 Providence Rd, Ste 100	144.0	55	Worth Visiting	3.3	3.0	
799	YNut5B1o3FDtcdzwf9F_bw	Paradise Biryani Pointe	9601 N Tryon St, Ste F	10.0	26	Its your say finally!	2.2	2.0	
800	UOuitzP3wKaLOzJSPN38ZA	KFC	8800 Pineville Matthews Rd	7.0	15	Its your say finally!	1.3	1.0	
801	ieL2bzG1mQ_4wbWZ9Y3mVg	Island Grocery	5861 Albemarle Rd	19.0	21	Worth Visiting	3.9	4.0	
802	0lCj9kOOyfpbbnc5VZglRQ	B.Good	14825 Ballantyne Village Way	34.0	72	Must Visit!	3.9	4.0	
803	mC39IrCp36QIVFRZIw9PTQ	Seoul Food Meat Company	1400 S Church St, Ste A	744.0	513	Jewel of a place!	4.1	4.0	
804	9Zhiktm7_LYN_uxaT9XEhg	The Wok	11508 Providence Rd	69.0	40	Worth Visiting	3.4	3.0	
805	-LAiusd8GnWFR8atxbT-Vw	Los Arcos Mexican Restaurant	3542 Mount Holly Huntersville Rd	82.0	50	At your own risk	3.1	3.0	
806	UkCVJrOlW1CPJ6go3teoJA	Frankie's Italian Grille	800 E Morehead St	3.0	8	At your own risk	3.2	3.0	
807	U9iNEzBVCsPLrzoJOwa32Q	QDOBA Mexican Eats	8152 S Tryon St, Space G, Space G	131.0	35	At your own risk	2.9	3.0	
808	3OKwP3ylofhDJDtWJQu5GQ	Kabob Grill	7828 Rea Rd	141.0	86	Must Visit!	3.7	4.0	
809	91VUQhU9fyV-usA7aeN6mA	Energy Cafe	101 S Tryon St, Ste 1, Bank Of America Plaza Building	199.0	42	Worth Visiting	3.5	4.0	
810	KZa_81a6gEvbA_LQSq4IXg	Chicken King	7016 E Wt Harris Blvd	14.0	17	Worth Visiting	4.0	4.0	
811	mJhJLrBSJ7fdibbyFf53mA	Mez	EpiCentre, 210 E Trade St	273.0	79	Worth Visiting	3.0	3.0	
812	NsWc7zJG5PN_frYqMOa9mQ	Riverview Raw Bar and Chill	10012 Moores Chapel Lp	73.0	54	Worth Visiting	3.4	3.0	
