	RestaurantID	Name	address	Checkins	Reviews	Recommended	Rating	range	
488	ax8kuBZVtC0_eCn_rN_-6A	Burger King	1820 E Carson St	60.0	36	Its your say finally!	2.0	2.0	
489	jBKJMUcMuBmHqe5_U7GQ0Q	El Campesino	4771 McKnight Rd	192.0	83	At your own risk	3.1	3.0	
490	BIqsItY0vyOshMpJ0I4cPg	How Lee Chinese Food	5888 Forbes Ave	477.0	211	Must Visit!	3.8	4.0	
491	pEjXieTk_BuogUhuBTIn6w	Fireside Caribbean Restaurant	796 Penn Ave	42.0	25	Worth Visiting	3.8	4.0	
492	2bWvHWLHRnMgEufaRuggeg	Sinobi	436 Market Sq	16.0	13	Its your say finally!	2.3	2.0	
493	PvtAsnMf-oeNmkvdwRmEpw	Yoli's Pizza	1216 Cochrans Mill Rd	6.0	39	Must Visit!	4.5	5.0	
494	uV2HVSRXJMqGsF9Br2VnvQ	Constellation Coffee	4059 Penn Ave, Fl 1	152.0	82	Must Visit!	4.4	4.0	
495	50pVtN734QXvtRh6IDiapw	Chick-fil-A	Pittsburgh Airport Terminal	74.0	12	At your own risk	3.3	3.0	
496	njmcKc7_7evWjUcrutdRkg	DeMino's Pizza	1164 Brookline Blvd	4.0	3	Worth Visiting	4.3	4.0	
497	sMJAUZNU6u4iNvpmaLgx_g	Talia Cucina & Rosticceria	425 6th Ave	33.0	49	Worth Visiting	3.7	4.0	
498	8fKTbPc5OTcahMAuJD9E1A	Sweet Basil and La Filipiniana	5321 Butler St	1.0	4	Worth Visiting	4.8	5.0	
499	dG-N36uSMeoqCrU27At-Qw	Jeet	4200 Penn Ave	31.0	28	At your own risk	3.6	4.0	
500	qNyp4GMPiRqbY3kbbPju8w	Boulevard Lounge	1150 Brookline Blvd	22.0	3	Worth Visiting	4.7	5.0	
501	Ky0X7OLqSeBpvNNf0NjVcg	Olive Garden Italian Restaurant	971 Greentree Rd	290.0	38	At your own risk	3.3	3.0	
502	e1UamnCdP9DdJRF6kOk80g	TMD	461 Melwood Ave	15.0	7	At your own risk	3.9	4.0	
503	1FqQ0L--8sviAKNR97K5UA	Cerasoli Pizzeria	3053 Brighton Rd	4.0	21	Worth Visiting	3.8	4.0	
504	yqFG1ANsAV6NBn_BC2LU4Q	Firehouse Subs	320 McHolme Dr	27.0	17	At your own risk	3.4	3.0	
505	tUeYSmiIQn0WG9LN-qRLKg	R&B's Pizza Place	107 Smithfield St	21.0	33	Its your say finally!	2.7	3.0	
506	KW9xNNu14RcskVcnhZ-vVg	Ordinary Joe's	225 Commerical Ave	30.0	21	Worth Visiting	3.8	4.0	
507	yPcAdikNrXEsfbHNBQUjkQ	The Zenith	86 S 26th St	209.0	168	Must Visit!	4.1	4.0	
508	m_zeXzkj3btfvRJiPVw8Ug	Squirrel Hill Cafe	5802 Forbes Ave	458.0	89	Worth Visiting	3.8	4.0	
509	RXyBD1euUHNxhU3_LE7z6Q	Maharaja Restaurant	1150 Banksville Rd	7.0	11	At your own risk	3.1	3.0	
510	2GDZzcl2Jdn8186EEOTrCg	The Lemon Grass Cafe	124 6th St	19.0	29	Its your say finally!	2.3	2.0	
511	2NLyAZne2fH5zTHSBin92A	Salonika Imports	3509 Smallman St	20.0	6	Worth Visiting	4.3	4.0	
512	N42CouuodYv-yGpmuUZyew	Tana Ethiopian Cuisine	5929 Baum Blvd	185.0	115	Must Visit!	3.9	4.0	
513	toc31C-Qy2smSq0A7Q8FgA	China Lin	5500 Butler St	24.0	19	Worth Visiting	3.8	4.0	
514	nXr2CBXYxdXYm-tWn91KCg	Quaker Steak & Lube	115 Federal St	15.0	5	At your own risk	3.6	4.0	
515	G9LyIc5LgBNM_zF8BJMhNg	McDonald's	120 Penn Cir W	26.0	8	Its your say finally!	2.4	2.0	
516	5E37qENVklkwAMHmIwc_IA	China Village	3360 Library Rd	31.0	5	Worth Visiting	4.6	5.0	
517	P8nY22PirIp-d1GpDn7qnA	Five Guys	117 S Bouquet St	203.0	66	Worth Visiting	3.4	3.0	
518	FsDogwXYckKUgs5VUoPbJw	Frisch's	5301 Grove Rd	61.0	28	Worth Visiting	4.0	4.0	
519	oJsfjG1uh6jopK6Kc-3pdQ	Cavo Nightclub	1916 Smallman St	109.0	54	Worth Visiting	4.0	4.0	
520	vx5CbYuuIq_CHxjov5kj1w	Cambod-Ican Kitchen	1701 E Carson St	179.0	106	Must Visit!	4.2	4.0	
521	6CjVFTO7F-q8BP7oQKB_9g	Ali Baba	404 S Craig St	241.0	111	Worth Visiting	3.6	4.0	
522	evakMk_jHxl2vQ5gvI43aA	Skibo Cafe	5000 Forbes Ave, 2nd Fl	31.0	11	Its your say finally!	2.7	3.0	
523	rYJfzt9edY5WVA2Gt9x--g	Bisou	2108 Murray Ave	3.0	5	At your own risk	3.2	3.0	
524	sh2m2SXVZlFSpsTOCHftzQ	Collogio's Grille	3337 Babcock Blvd	7.0	3	Worth Visiting	4.7	5.0	
525	eva56motCJcevOwKzyQO1g	Schenley Park Visitors Center	101 Panther Hollow Rd	240.0	12	Worth Visiting	4.8	5.0	
526	RyZ3dMJWuFMs2S7zw2C0Zg	Istanbul Grille	305 N Craig St	1.0	7	Worth Visiting	4.7	5.0	
527	F11rn41dsHTz4vmv-xyzAg	Big Mama's House of Soul	1603 Penn Ave	1.0	4	At your own risk	3.8	4.0	
528	GtkxSYxyM6XqcChFuzMjxw	Blue Elephant Cafe	150 Gamma Dr	29.0	18	At your own risk	3.7	4.0	
529	LNAI2hGXzAFq_9KFwpdshg	McFadden's Saloon	211 N Shore Dr	265.0	91	At your own risk	2.5	2.0	
530	-x2NjuDTiphKwCixSrv_SQ	El Milagro	1542 Beechview Ave	48.0	45	Worth Visiting	4.3	4.0	
531	2cF-sCqhCGzVMJULhNqjBQ	Dunkin' Donuts	2065 Ardmore Blvd	6.0	5	Its your say finally!	2.2	2.0	
532	0MR1J0U8uOXtvZlHV-johQ	Kickback Pinball Cafe	4326 Butler St	108.0	36	Worth Visiting	4.3	4.0	
533	VUDwlypqw1-DTK_lfEP4jg	Panda	238 Crafton Ingram Shp Ctr	1.0	6	Its your say finally!	2.3	2.0	
534	izOvku5li7kyzY76UzLP2g	Yen's Gourmet	4219 Murray Ave	7.0	3	Its your say finally!	2.0	2.0	
535	3cbsPfoUUrysf-M8FI_0IA	E2	5904 Bryant St	267.0	216	Must Visit!	4.0	4.0	
536	V2TaLceKiGwy-y7bAGzPuQ	Pizza Hut	4048 Beechwood Blvd	8.0	3	Its your say finally!	1.7	2.0	
537	xcjEnqXQU4a6FfomtQR9tQ	Pennsbury Pub & Grill	1049 Pennsbury Blvd	23.0	14	At your own risk	3.8	4.0	
538	gXzQb8auHnhNxJ9EF2F-tA	Domino's Pizza	2600 Ardmore Blvd	3.0	22	Its your say finally!	1.9	2.0	
539	oS96aJIHFWcFAlGHKKXjaw	La Gourmandine Bakery & Pastry Shop	4605 Butler St	1010.0	364	Jewel of a place!	4.7	5.0	
540	UUo3yws6zY3OAEVZbirn4g	Peppi's	1721 Penn Ave	252.0	67	Worth Visiting	4.0	4.0	
541	7Ny6x4wX1JJLqdVeKQ1JYg	Mama C's	Ritzland Shopping Ct	5.0	3	Worth Visiting	4.7	5.0	
542	kT9SuRVTapbDgFGMcg1Rqg	Murray Avenue Grill	1720 Murray Ave	439.0	125	Must Visit!	3.7	4.0	
543	nWO956JzoKr1uKD3VIkp5A	Au Bon Pain Co	120 5th Ave, Ste 210	41.0	6	At your own risk	3.7	4.0	
544	V9cuDVUS1NCSfPmmabUkvw	Pittsburgh Fish & Chicken	1312 Benton Ave	8.0	10	Worth Visiting	3.9	4.0	
545	1MrJJ9tyNyfFrxaNZ67xFg	Silk Road Gourmet Chinese	5301 Grove Rd, Ste 1	279.0	95	Must Visit!	4.0	4.0	
546	3frFidAcPVYAFB2RxxkIdA	Star of India	412 S Craig St	27.0	17	At your own risk	3.2	3.0	
547	-40RDS4F54qiGiEQUsZaXA	Joey D's Bar & Grille	2801 Freeport Rd	14.0	3	At your own risk	3.3	3.0	
548	WBwB_ydYDNHwwd5U2U8UvQ	Jimmy John's	1027 Penn Ave	21.0	9	At your own risk	3.6	4.0	
549	wmCBxE0PfLZD8sxIwAY59Q	Hofbrauhaus Pittsburgh	2705 S Water St	1821.0	561	Jewel of a place!	3.9	4.0	
550	x8lqSZH33vZ6WM1gtdJvog	The Upper Crust Pizza	715 Dorseyville Rd	4.0	18	At your own risk	3.5	4.0	
551	BpJDI4Fj92lLNALQQeLvLg	Slice On Broadway	115 Federal St	93.0	29	Worth Visiting	3.8	4.0	
552	-1xCh7Cocn6IwFzhELyohA	Jose' and Tony's Mexican Restaurant	1573 McFarland Rd	36.0	37	Its your say finally!	2.3	2.0	
553	-httBl6DSZiUtDX4SQWtag	The Enrico Biscotti	2022 Penn Ave	380.0	150	Must Visit!	4.1	4.0	
554	FGL0dGh9450_SEtDNlU3Cg	Gino Brothers Pizzeria & Bar	55 Alpha Dr W	38.0	26	At your own risk	3.2	3.0	
555	hNmSL-HfN_IdPlWXP1ILEw	New Way Gourmet	3832 Penn Ave	7.0	9	Worth Visiting	4.6	5.0	
556	P6N8qIUlu2IEKr1_pdg00Q	Amili's Pizzeria	1021 Brownsville Rd	6.0	4	At your own risk	3.5	4.0	
557	HjCCyjPiqg_cRMdwEzODUQ	Ugly Dog Saloon	2351 Noblestown Rd	221.0	29	At your own risk	3.3	3.0	
558	995cDn3wIwi4pw4N_uLSqw	Starbucks	1000 Ross Park Mall Dr	134.0	5	Worth Visiting	4.2	4.0	
559	6WU_JVpPPnbAfBvMcRoPuw	Bartram House Bakery & Cafe	2612 E Carson St	131.0	70	Worth Visiting	3.5	4.0	
560	x2wfT_y8TgCfEHD7DSyL5A	Fox's Pizza Den	12244 Frankstown Rd	2.0	3	Its your say finally!	2.0	2.0	
561	yGfmwUKrZG4O2eNXP2JS1g	Park Place Pub	5719 Bryant St	39.0	30	At your own risk	3.0	3.0	
562	MdR6htOIm-LF051qUCKmGg	Pittsburgh Chop House	5305 Campbells Run Rd	2.0	4	Its your say finally!	3.0	3.0	
563	A4kCvILTgfr_2cG0_yGNiw	Green Pepper	2020 Murray Ave	344.0	129	Must Visit!	3.5	4.0	
564	4VIAadQ0yZGss1vNHWUk9g	Roasted Barrelhouse & Eatery	3705 Butler St	24.0	35	At your own risk	3.0	3.0	
565	K-AvP-T--ZNRmyr0pU36Ng	Popeyes Louisiana Kitchen	2010 Wharton St	31.0	14	Its your say finally!	2.8	3.0	
566	2wU2cdWiKegJujTliMJx0w	La Felice Pizza And Pasta	3324 Babcock Blvd	23.0	36	Worth Visiting	3.7	4.0	
567	2jwpM5qhFCf8rpW1LeG7lA	Jimmy John's	4840 McKnight Rd, Ste C	17.0	7	Its your say finally!	2.6	3.0	
568	cJREFoHP-dAYmwDzfWOHbA	Italian Village Pizza	979 Freeport Rd	63.0	29	At your own risk	3.4	3.0	
569	yU_z2d0TnLBBFEEYMYhKJA	Latitude 360	200 Quinn Dr	180.0	76	At your own risk	2.5	3.0	
570	mqiHZYNXnMLaEK87JZOzmA	Tasty Chinese Restaurant	213 S Highland Ave	28.0	29	At your own risk	2.8	3.0	
571	ruD4E_OMlfEXTdMV0lDFIg	Carmi Family Restaurant	917 Western Ave	335.0	156	Must Visit!	4.2	4.0	
572	d0aLkD3VQ3sijckod-oSDg	Steel Cactus	115 Federal St	41.0	44	Its your say finally!	2.6	3.0	
573	qVhFe0aIoNSBxfLReS3-PQ	Kevin's Deli	101 N Dithridge St	99.0	32	Worth Visiting	4.5	4.0	
574	AYr2URtjoQ8Toh8_Jr4G6A	Rose Tea Cafe	412 S Craig St	189.0	60	At your own risk	2.6	3.0	
575	lYSV7xI8lhO76kZs-z2MOw	Waffle Shop	124 S Highland Ave	16.0	15	At your own risk	3.3	3.0	
576	ytU-tGhd5ZW9ouWW6JHpMg	Jolina's Mediterranean Cuisine	1011 Brookline Blvd	7.0	24	Must Visit!	4.7	5.0	
577	5Oh4E8lTlAHzs4hrjsLFOA	Stockmano's Pizza	7678 Saltsburg Rd	1.0	8	Worth Visiting	4.1	4.0	
578	eDuQMHorChFKUu1Au-xhjg	Doc's Place	5442 Walnut St	26.0	19	At your own risk	2.9	3.0	
579	rVCK-fdFm1zPppMO9iMn6g	Apollo Cafe	429 Forbes Ave	72.0	27	At your own risk	3.5	4.0	
580	e-ZkvfbMZi628OKVcoFOAw	Sushi Fuku	120 Oakland Ave	313.0	133	Must Visit!	3.9	4.0	
581	SvkZohb7zezIqef6oE14rA	Pizza Roma	RR 910	2.0	4	Worth Visiting	4.2	4.0	
582	0r1Ow0HYAAjU7oM_2ePN6g	Bull River Taco	1707 Murray Ave	22.0	44	Worth Visiting	3.8	4.0	
583	b8ublvizuqIw3Ib8pK4fDw	Verde Mexican Kitchen & Cantina	5491 Penn Ave	486.0	268	Must Visit!	3.3	3.0	
584	kKFUNcLklJ54zZNUk-7yjQ	Gullifty's Restaurant	1922 Murray Ave	94.0	66	At your own risk	3.1	3.0	
585	0FSH-6mRF7DKjeI98snxrA	Noodles & Company	301 S Hills Village Dr	29.0	16	At your own risk	3.5	4.0	
586	Uh6EhbFKgQlhVpfvnqsfHA	BreadWorks	2110 Brighton Rd	115.0	22	Worth Visiting	4.6	5.0	
587	nCvRJKvJnjzrSpkK79E-5Q	Slapshots	2999 W Liberty Ave	8.0	7	Its your say finally!	2.7	3.0	
588	RttisSZQkaRtR7vNZTTnXw	Bruegger's Bagels	4885 McKnight Rd	135.0	13	Its your say finally!	2.5	3.0	
589	LkcGDfznt-QzjL22fO3F4Q	Stoke's Grill	4771 McKnight Rd	113.0	96	Worth Visiting	3.6	4.0	
590	-fTO9qRo70bblJmbNxOnag	Giorgio's Place	908 Western Ave	28.0	30	At your own risk	3.5	3.0	
591	gpwq15g8M3xMSpy2RL2HRg	Eddie Merlot's - Pittsburgh	444 Liberty Ave, Ste 100	199.0	146	Must Visit!	4.0	4.0	
592	N7iOez1IbRc8wErxJLt5CQ	Tom's Diner Southside	1715 E Carson St	34.0	21	Its your say finally!	2.5	3.0	
593	kpC2FfWvH9UsIR6PWPkffA	Curry Away	247 Edgewood Ave	40.0	34	Worth Visiting	3.7	4.0	
594	ehtDfDwcOBghAKAjgWlg4Q	Shenanigans Bar & Grille	2310 Babcock Blvd	39.0	19	At your own risk	3.1	3.0	
595	jUrHQG6vBpbozdbLcUwTRg	The Salad Cafe	902 5th Ave	5.0	4	At your own risk	3.8	4.0	
596	7dD33tgzQ4S1vfd21dv5Eg	Papa John's Pizza	2928 W Liberty Ave	6.0	10	Its your say finally!	2.0	2.0	
597	J0xYZYdV1HvGn-wrOg757g	Steel Cactus	82 S 19th St	15.0	14	At your own risk	3.6	4.0	
598	R0DxkEWJfJYBxkeEds9v6w	Clark Bar & Grill	503 Martindale St	60.0	15	At your own risk	3.7	4.0	
599	01I5pFCvJrrGuY3A-KoNIA	Namaste India	1150 Banksville Rd	117.0	40	At your own risk	2.8	3.0	
600	fykyDLOPBKphKy9fmZ4Kgw	The Abbey on Butler Street	4635 Butler St	324.0	169	Must Visit!	3.4	3.0	
601	A-IqLvBfU5Gr_b9HVLETTw	Pizza Parma	217 S Highland Ave	57.0	54	At your own risk	2.8	3.0	
602	V9ALGxjWDwxD93Sklth1YA	Le Pommier	2104 E Carson St	2.0	9	At your own risk	3.6	4.0	
603	1XEFVSf5zdBFHRScvmU_zQ	Juice Up 412	124 S Highland Ave	4.0	4	Must Visit!	5.0	5.0	
604	Yf0rRaOWWGrqvTQ2B3dE0Q	E Town Bar and Grille	304 Butler St	48.0	34	Worth Visiting	4.4	4.0	
605	L0DJ7-GUDMLIlIR-7vykvQ	Merante's Gifts	4723 Liberty Ave	14.0	13	Worth Visiting	4.6	5.0	
606	MYyJ9orpiRq0prjVq4ku7w	Pizza Fiesta	14 Smithfield St	15.0	40	At your own risk	3.0	3.0	
607	9sUIgzBxFuGEAObwEEwlHw	Wilson's Bar-B-Q	700 N Taylor Ave	41.0	24	Worth Visiting	3.9	4.0	
608	KBBXaD0FXDTpFuTuSJ6yHA	Applebee's Neighborhood Grill & Bar	3440 William Penn Hwy	62.0	23	Its your say finally!	2.5	2.0	
609	MLO4wBnTU0UoOZufxZfERQ	The Smokehouse Bar & Grill	2500 W Liberty Ave	16.0	25	At your own risk	3.6	4.0	
610	SLjVCw1XCU9mLgD7yNeHqA	Red Robin Gourmet Burgers	1230 Settlers Ridge Center Drive	226.0	49	At your own risk	3.0	3.0	
611	FXSmA6oWEvylen1QnVZlAA	Pamela's Upstreet Diner	1711 Murray Ave	562.0	143	Must Visit!	4.0	4.0	
612	MV4MCTQ4EbhoZ-JseM1x-Q	East End Café	7332 Penn Ave	5.0	5	At your own risk	3.4	3.0	
613	mNAfMA0jhJmOXI4AMaNy0Q	Señor Frogs	2506 W Liberty Ave	21.0	13	Its your say finally!	2.5	3.0	
614	szlIcLQE7K-1JuKeJIRKsQ	Cuzamil Restaurante Mexicano	2109 Murray Ave	76.0	67	At your own risk	2.6	3.0	
615	LotwXDcHQmt4usltEvw_PQ	Bonefish Grill	8950 Covenant Ave	126.0	73	Worth Visiting	3.7	4.0	
616	Vj7wI_yuB2QhECoriinI7g	5 Fools	9566 Perry Hwy	3.0	3	Its your say finally!	2.7	3.0	
617	cGTex3CbWSS70YiDT97bVA	Mullin's Diner	876 Progress St	23.0	19	At your own risk	3.3	3.0	
618	BtcxknU-6axQwOhXvv9xkQ	The Park House	403 E Ohio St	165.0	68	Worth Visiting	4.0	4.0	
619	wjzCw6rBDwnfZVKkM02jXQ	Pad Thai Express	4422 Bigelow Blvd	34.0	3	Its your say finally!	3.0	3.0	
620	aYEuMDcx4Ct45TOK4YrOuA	Sphinx Cafe	401 Atwood St	75.0	47	At your own risk	2.7	3.0	
621	T94qlaU0F25I44GuQsxJew	Isabela On Grandview	1318 Grandview Ave	55.0	78	Must Visit!	4.1	4.0	
622	tPAchZUpNWeWCpghn8qjzA	Bossa Nova	123 7th St	80.0	30	Its your say finally!	2.6	3.0	
623	9yRS-SNzkfmThx2JJoilwA	Dobra Tea	1937 Murray Ave	363.0	148	Must Visit!	4.4	4.0	
624	du3ByDOljqO31wgRkvX5Nw	Courthouse Tavern	310 Forbes Ave	59.0	19	Its your say finally!	2.5	3.0	
625	SHiJlYdxQmJur3i-gLf9MQ	The Red Ring Bar & Grille	1015 Forbes Ave	140.0	39	At your own risk	3.1	3.0	
626	kJQbc861Qvm_HsNofAahDA	Five Guys	3 Ppg Pl	78.0	20	At your own risk	3.5	4.0	
627	5ggluCpQ25P0Ma_w2cBDEA	Hello Bistro	1922 E Carson St	202.0	67	Worth Visiting	3.7	4.0	
628	YhSQVIUT0vwmVsd08BwVsQ	Simple Ingredients	807 Liberty Ave	18.0	13	Worth Visiting	3.9	4.0	
629	nAS-0Tdn_TFdlMfNQfldYA	Burg's in the Burgh	564 Forbes Ave	23.0	8	Worth Visiting	4.0	4.0	
630	U3_446QN2gdF87stGCfu1Q	Feng Japanese Steak Hibachi & Sushi House	4305 Main St	94.0	85	Worth Visiting	3.7	4.0	
631	LH9YFarEKe_ByAl6xeeegQ	Big Shot Bob's House of Wings - Avalon	344 Union Ave	72.0	80	Must Visit!	4.6	5.0	
632	go623pgRx2nfIpsV4ePHXg	Great Wall	1130 Perry Hwy	32.0	13	At your own risk	3.4	3.0	
633	w_UCGMgok7N9p0XdYBx1VQ	Primanti Bros	2 S Market Sq	1397.0	604	Jewel of a place!	3.4	3.0	
634	yt0IPg-CURvYFRcmXU1V3g	Hoi Polloi: Coffeehouse and Vegetarian Cafe	1100 Galveston Ave	2.0	6	Worth Visiting	4.8	5.0	
635	X_XFv1Ct6cznxQy9u8Yzxw	The Smiling Moose	1306 E Carson St	371.0	121	Must Visit!	4.3	4.0	
636	t3uYS5ClpvjS-7ItPEflUQ	Birdy's Restaurant	7302 Hamilton Ave	4.0	3	Worth Visiting	4.3	4.0	
637	LhHBcNVQwHIqcm7LDJ0E1Q	Hank's Hotdogs Too	919 Brookline Blvd	6.0	9	Worth Visiting	3.9	4.0	
638	8B7A5KqrrbxOlCX66hqfOg	McCormick & Schmick's Seafood & Steaks	301 5th Ave	243.0	108	Worth Visiting	3.1	3.0	
639	LRHlcXcNERVsekrngMLphA	Pittzarella	1302 East Carson St	7.0	12	Its your say finally!	2.7	3.0	
640	xULATz2siGXOPia614mg2A	Lulu's Noodles	400 S Craig St	614.0	359	Must Visit!	2.7	3.0	
641	qLy2F9EzCsFYIKd40OJvZA	Red The Steakhouse	600 Grant St, US Steel Tower	8.0	16	At your own risk	3.3	3.0	
642	KTPRYqiFdLowAUEAnN7e3g	Burgatory	932 Freeport Rd	1272.0	432	Jewel of a place!	4.1	4.0	
643	hnWO0q9Mob9NNPXGeYyi5A	Mattiniero	220 5th Ave	16.0	5	At your own risk	3.2	3.0	
644	OFdMlXxtkU_nUh8jJ4W6GA	Delanie's Coffee	1737 E Carson St	337.0	125	Must Visit!	4.3	4.0	
645	lPcKVCwnnx54lJR5BXFbKQ	Hidden Harbor	1708 Shady Ave	258.0	97	Must Visit!	4.5	5.0	
646	G7QZWVm-ytyKHpvUq3ggFA	Sal's New York Pizzeria	1322 E Carson St	39.0	20	Its your say finally!	2.9	3.0	
647	kWwm_fHthKL-xIykOrR93A	Dunkin Donuts	2139-2199 Brownsville Rd	3.0	7	Its your say finally!	2.6	3.0	
648	rLZDtOjCPhXZx1ldZKFzJA	Lili Cafe	3138 Dobson St	219.0	66	Must Visit!	4.2	4.0	
649	GiKgsenJg25-2qBGxsg_hw	Hanni's Place	1230 Grove Rd	30.0	7	Worth Visiting	4.1	4.0	
650	3yOAOV1ZlrhSWgANFWDWDA	Sports Rock Cafe	1400 Smallman St	1.0	6	Its your say finally!	2.2	2.0	
651	zjOfUAyqyH_BPe7EkFBrEQ	The New York Hot Dog Shop	9022 Old Perry Hwy	21.0	18	Worth Visiting	4.5	4.0	
652	sReFrTIJ92iDprWD8dKAuw	Phong May House	2351 Noblestown Rd	11.0	22	Its your say finally!	2.8	3.0	
653	zc0I2evMOPKNuu1mlm_tsQ	Say Cheese! Pizza	3507 Cable Pl	3.0	19	At your own risk	3.7	4.0	
654	wZEK7GmLJ3hmkYBiRCo4Qw	Subway	517 McNeilly Rd	2.0	4	Its your say finally!	2.0	2.0	
655	IhjrIdQkNgXIobdKg6eFmg	Uncle Sam's Submarines	5808 Forbes Ave	198.0	91	Must Visit!	3.9	4.0	
656	PN6YCsAdFHcHST9vPaxIuw	Liang's Hunan Restaurant	957 Liberty Ave	4.0	7	Its your say finally!	1.4	1.0	
657	mQ_aMzTnkHSpbgdnOryeDA	Hook Fish & Chicken	6960 5th Ave	12.0	13	At your own risk	3.2	3.0	
658	-LiVt5oFhC-AA4nCH77DjQ	Artisan Pizza Company	Norman Center, 1775 H Highland Rd	2.0	7	Worth Visiting	4.3	4.0	
659	TU2oECyx4VhCnzRzGzOlTg	Vincenzo's Pizza & Pasta	2885 W Liberty Ave	10.0	16	At your own risk	3.0	3.0	
660	h5PKBY4jvOwuyYb5Dtr6jA	Chick-fil-A	121 Costco Dr	151.0	23	Worth Visiting	4.2	4.0	
661	cK1HL-8VreiF4K6ZcponLQ	Walker's Pub	2024 Sarah St	7.0	5	At your own risk	3.6	4.0	
662	0PCBt3JKD6IooicImKNBzA	Nicky's Thai Kitchen	903 Penn Ave	994.0	469	Jewel of a place!	4.1	4.0	
663	o5yYfL5EPfyCMeKWnKPk3A	Au Bon Pain	625 Liberty Ave	120.0	13	At your own risk	3.3	3.0	
664	FgTzITgrmvrZqoHvkTSDzA	Jerome Bettis' Grille 36	393 N Shore Dr	849.0	364	Jewel of a place!	3.4	3.0	
665	uqNCIsAUgH0YxIXq5BWYTA	Quiznos Subs	300 S Craig St	187.0	20	At your own risk	3.6	4.0	
666	_rKz-rQPzUAIZWlUHCKgow	McDonald's	3708 Forbes Ave	63.0	14	Its your say finally!	1.9	2.0	
667	6LTV9xxwSlrUzFGWx1A8EQ	Salonika Gyros	133 6th St	115.0	54	Worth Visiting	3.6	4.0	
668	gcYwWmzzzC4raKZ5FoTsNw	Vocelli Pizza	231 Commercial Ave	2.0	3	Its your say finally!	2.0	2.0	
669	L5wNKBuK6-tj7cfFMmgv1A	Boston Market	5200 Baum Blvd	63.0	18	Worth Visiting	3.9	4.0	
670	UslSiDSUTCaq62FMpWK6Lw	China Max	1000 Ross Park Mall Dr	13.0	9	Its your say finally!	2.8	3.0	
671	_Qund-w4OI9StNm8P-rk1w	Hundred Wood	100 Wood St	46.0	36	Worth Visiting	4.3	4.0	
672	N7j_rJ0Vlwb-Gf-6cy4uiw	QDOBA Mexican Eats	2777 E Carson St	102.0	24	Its your say finally!	2.3	2.0	
673	L0d7r2zvjIaGCaj8fxJFRA	Loving Hut	5474 Campbells Run Rd	242.0	121	Must Visit!	4.0	4.0	
674	9ScF7Bl_XXKBMjawtuBvNQ	Black Bean Cuban Cuisine	239 Atwood St	30.0	21	At your own risk	3.1	3.0	
675	4f1zK0LmCcpB-qad0KdlxQ	IVP Bar & Grill	2126 E Carson St	9.0	9	Its your say finally!	2.0	2.0	
676	7mOWMhlibS62hedb1m5A3Q	The Summit	200 Shiloh St	211.0	102	Must Visit!	4.2	4.0	
677	JJi7c7uiTzCqeWNTsldgXQ	Red Tea House	1717 Cochran Rd	70.0	52	Worth Visiting	3.9	4.0	
678	p2X4WdGMsi26t_6hN3Hz4w	Mekong Restaurant	1429 Potomac Ave	81.0	57	Worth Visiting	3.6	4.0	
679	3zk3cCB58m122cQI_LnvIA	Whiskey Hollow Grill	3105 Banksville Rd	8.0	8	At your own risk	3.8	4.0	
680	kzbH1_l7VTSfFFcwTqY6vA	Sarafino's Pasta and Pizza	40 E Crafton Ave	130.0	84	Must Visit!	4.0	4.0	
681	ECtQU_nN7OX1xnz1gujGcQ	People's Indian Restaurant	5147 Penn Ave	144.0	100	Must Visit!	3.8	4.0	
682	yREHrM0k3MlDxc0ZjwRoNQ	Nico's Recovery Room	178 Pearl St	114.0	29	At your own risk	3.4	3.0	
683	HG3ROmv3FJZTMJPpThSXOw	Luke Wholey's Wild Alaskan Grille	2106 Penn Ave	1063.0	334	Jewel of a place!	3.9	4.0	
684	GvLgdEWhVWBahZsFiGYTgQ	Lunardi's Ristorante	2056 Broadway Ave	2.0	3	Must Visit!	5.0	5.0	
685	noZqYxiElPe7I1f5nlNxew	Radisson Hotel Pittsburgh Green Tree	101 Radisson Dr	44.0	16	Its your say finally!	2.2	2.0	
686	_WsGlZnbXBdPcs0qM2Qm7w	Ryan's Pub	607 S Braddock Ave	72.0	18	At your own risk	3.1	3.0	
687	T1EKhweXQnRP3niBrBL7Ug	Bahama Breeze	6100 Robinson Center Dr	290.0	129	Must Visit!	3.5	4.0	
688	Iam7tYWhssw_rscSBkeRIQ	Fiori's Pizzaria	103 Capital Ave	333.0	254	Jewel of a place!	4.3	4.0	
689	04kZ5CSh6oKhI5huU5bLdg	Bistro Penn	922 Penn Ave	886.0	249	Must Visit!	3.2	3.0	
690	FLmAxYnkZtWybuOmxVgyQA	Mezza 663 Grill	663 Washington Rd	4.0	25	Worth Visiting	4.2	4.0	
691	gvL5fxzdrRxkS1xnis5RPA	Typhoon	242 S Highland Ave	5.0	13	At your own risk	3.6	4.0	
692	gndb2XMDHYI5OEDvwEKwaQ	Domino's Pizza	11822 Frankstown Rd	3.0	7	Its your say finally!	2.3	2.0	
693	KY8J9dIOKD2vL0jdzUiuhg	Adolfo's Restaurant	4770 Liberty Ave	63.0	49	Worth Visiting	3.8	4.0	
694	L4v7-i9PIOXr7hSyNIAzcg	Wyndham Garden Hotel - University Place	3454 Forbes Ave	34.0	9	At your own risk	3.3	3.0	
