,business_id,name,latitude,longitude,address,stars_y,city,is_recommended
929,QTkI3UFW0rXvOnrU9k9HQw,Sushi Sonora,33.465715874299995,-112.13673351799999,3555 W Mcdowell,2.7857142857142856,Phoenix,0
930,VCeI7ezMSSvkv7it0SvWfA,Subway,33.4506602,-112.3410007,"1453 N Dysart Rd, Ste 101",1.75,Avondale,0
931,GGF7Ov16JXcfGXna6BWSPg,McDonald's,33.638532,-112.27688400000001,10040 W Bell Rd,2.9,Sun City,0
932,ha_mea2KXpVgHwxD0RDLGQ,JC's Steakhouse,33.320727695100004,-111.78931418799999,25 E Ray Rd,3.4076433121019107,Gilbert,0
933,pX7ftE5CySOa-5cpuJl_ZA,Pastries N Chaat,33.6227399,-111.89709170000002,"15050 N Northsight Blvd, Ste 101",4.222222222222222,Scottsdale,0
934,1kytABjYhj3naF4vLQEbYQ,Nekter Juice Bar,33.6266354331,-111.924764244,"15425 N Scottsdale Rd, Ste 180",3.9393939393939394,Scottsdale,0
935,gqLqGa-N39UJ8TIq7yIBOw,Jackie's Cafe,33.362893014,-111.80755827,730 N Cooper Rd,4.647058823529412,Gilbert,0
936,IhZe5wnt49PDyVhfHz8sQQ,Max Sports Grille,33.4806016262,-111.92804687799999,7134 E Thomas Rd,3.0833333333333335,Scottsdale,0
937,IQ3wDfQYvE7B5Dsq7NArjQ,Fuzzy's Taco Shop,33.47987,-111.989954,4231 E Thomas Rd,2.6470588235294117,Phoenix,0
938,Wrd9LAbc8IOoAS5H6uw9sw,Delhi Palace Cuisine of India,33.421350800000006,-111.9247139,"933 E University Dr, Ste 103",3.6331658291457285,Tempe,0
939,dqSHsdKjsLXP8lqloBDPXg,Sonic,33.451475699999996,-111.8167229,647 E McKellips Rd,1.75,Mesa,0
940,cdPnRYnfKrbeEUAoSJONtw,Tqla,33.381723,-111.754566,1840 S Val Vista Dr,3.593073593073593,Mesa,0
941,-HbTh_spJOeyEbdj4geK2Q,Jack in The Box,33.6096723,-112.26829340000002,9906 W Thunderbird Blvd,2.857142857142857,Sun City,0
942,y6Daer5X-Uv11AZL0SuyHg,Jack in the Box,33.5980597,-112.0127981,12223 N 32nd St,2.0,Phoenix,0
943,5nWfU-qheLL-JzwYgHe_cQ,Gallagher's Sports Grill,33.546583,-112.04693059999998,7575 N 16th St,2.8380952380952382,Phoenix,0
944,65kCKrnO3SulNYEen0itGg,Isa's Pizza,33.607105,-112.063427,777 E Thunderbird Rd,4.147058823529412,Phoenix,0
945,lw5O3g9hl41l9fKLkmvJGA,Buster's On the Lake,33.55726129999999,-111.8993894,"8320 N Hayden Rd, Ste 100",3.4166666666666665,Scottsdale,0
946,6tewQ0ymGsSx56D-B-KPog,Katz Delicatessen & Sandwich Shop,33.5126276,-112.0740912,5144 N Central Ave,3.0,Phoenix,0
947,FrXD-7_LxoglCKdYzNMf1w,Maloney's On Campus,33.4216767,-111.9243672,955 E University Dr,3.0,Tempe,0
948,2eWOFDYAfYdFIyxZEEcnAw,Starbucks,33.487617699999994,-112.08282439999999,650 E Osborn Rd,2.0,Phoenix,0
949,6Iu4YDjAPrDRRrPCt_E2zA,TEXAZ Grill,33.523984000000006,-112.04698,6003 N 16th St,4.0770750988142295,Phoenix,1
950,5g5iV8w6SK9KHtcbhwGirg,Old Chicago,33.3832251,-111.68374640000002,6821 E Superstition Springs,3.25,Mesa,0
951,YBUfsCOJ_CS2ww4DErHUEA,Filiberto's,33.6531807,-112.25376670000001,9036 W Union Hills Rd,1.8333333333333333,Peoria,0
952,U8rHQ_Sg8A2m291Y7WEfIg,Devil's Advocate,33.421676,-111.92432659999999,955 E University Dr,3.536312849162011,Tempe,0
953,y1VInN5m3RbHU59kiQbmxA,Asi Es La Vida,33.4895374,-112.0304508,3602 N 24th St,4.143518518518518,Phoenix,0
954,BEGB2CBBP2nqPdKDgTcwkw,AZ Wine Co,33.824112899999996,-111.92276899999999,"100 Easy St, Ste 3",4.555555555555555,Carefree,0
955,Q0fW4psOyHqGbkbF13ucqw,The Wing Counter,33.639548,-112.1742608,5350 W Bell Rd,4.192118226600985,Glendale,0
956,-c_MUp1XdJnC8LofTEPLTA,Red Brick Pizza,33.4317278536,-111.84322357200001,"1041 N Dobson Rd, Ste 102",3.1666666666666665,Mesa,0
957,Q28MO9hEMyG0xrAnOF-dSw,Stand Up Scottsdale Comedy Club,33.510830199999994,-111.9256584,5101 N Scottsdale Rd,4.652631578947369,Scottsdale,0
958,5UaVi_cwnoAvIBp0g4aF2Q,Birria Estilo Michoacan,33.4579594,-112.0916043,906 N 15th Ave,4.0,Phoenix,0
959,8O7kT54vg422y-eoj-5Waw,Gaslight Cafe,33.538275,-112.183325,5747 W Glendale Ave,4.111111111111111,Glendale,0
960,sIHI1F0AkrVtJRiAr-DgIw,Dairy Queen,33.4639352,-112.3468291,13365 W McDowell Rd,2.875,Goodyear,0
961,-fSW_9x8c_wTm1zS4dz3rw,Express Donuts,33.4651361,-112.35639599999999,"13824 W Mcdowell Rd, Ste 103",4.640718562874252,Goodyear,0
962,5EkgbZnCK6q5KLWl6Au04g,TailGaters Sports Grill & IL Primo Pizza & Wings,33.5094749,-112.34253329999999,"5110 N Dysart Rd, Ste 124",3.669811320754717,Litchfield Park,0
963,5KWJZHhG88echvquDBu4iw,Tronco Sonoran Grill,33.5743919371,-111.86225369200001,"10155 E Via Linda, Unit 135",3.2444444444444445,Scottsdale,0
964,wH4Q0y8C-lkq21yf4WWedw,Nekter Juice Bar,33.5804744425,-111.88106193,9301 E Shea Blvd,4.03921568627451,Scottsdale,0
965,vz8HFGsITt6aj-nyXkAEFg,El Encanto,33.8322157,-111.9455352,6248 E Cave Creek Rd,3.5824175824175826,Cave Creek,0
966,A-tuGeY27KN2OGE9D-tkbw,Bread Basket,33.4235200243,-111.76999356600001,"2820 E University Dr, Ste 110",4.303030303030303,Mesa,0
967,Tcpyt6DynUBE0KjY0mMM-w,Fountain Hills Express Convenience Store & Deli,33.594677000000004,-111.71203899999999,11829 N Saguaro Blvd,4.428571428571429,Fountain Hills,0
968,EWo5usxVpjAs25NFBbsITQ,Corridors Cafe,33.699034000000005,-112.1068993,"2155 W Pinnacle Peak Rd, Unit 1",4.575757575757576,Phoenix,0
969,FiuR-KfX_TMaPdcJd5-6VA,Nagoya Sushi,33.6245113226,-112.220756708,"7557 W Greenway Rd, Ste 104",4.6976744186046515,Peoria,0
970,czhels9QL_TAAtLbBtnkow,The District,33.501281,-111.9229426,7333 E Indian Plz,3.7974683544303796,Scottsdale,0
971,PlGJHngGV7f6ZxOA-lG1lQ,Burger King,33.436210436399996,-112.41076203600001,16364 W Yuma Rd,1.8,Goodyear,0
972,wxRWW55QRUmwXvoVtsOefg,Five Guys,33.638996581,-112.35330084200001,"13714 West Bell Rd, Ste 2",3.5421686746987953,Surprise,0
973,60qcZ_mzu-IP82GtANZ6lw,Samurai Asian Bistro,33.4501457214,-112.34261322,"330 N Dysart Rd, Ste 101",4.225,Goodyear,0
974,EXAbfr5PkoRzMqlCb_3ALQ,Trente-Cinq,33.4742872,-112.0648471,2333 N 7th St,3.25,Phoenix,0
975,KjCEF8aEk1ZBCrJitRi7fA,Michaels at Park Central,33.4834128,-112.0753722,"3110 N Central Ave, Ste 140",3.1538461538461537,Phoenix,0
976,R_6ZdYGyq7W1EE2fXML30w,Cranberry Hills Eatery & Catering,33.4825295,-112.0732229,"3003 N Central Ave, Ste 118",3.5428571428571427,Phoenix,0
977,ba4jRrqz6xlWgg0YIjAoAw,Barney's Boathouse,33.422317,-111.936052,216 E University Dr,2.4285714285714284,Tempe,0
978,GpX1PmgplBrG_DLiJVDC-g,Padre's Modern Mexican Cuisine,33.5093453,-112.0588374,1044 E Camelback Rd,3.8175182481751824,Phoenix,0
979,AWOZ5PCaxW8KWQl0KJhTMA,Subway,33.5247189,-112.1095327,"2316 W Bethany Home Rd, Ste 113",4.0,Phoenix,0
980,jzdqDKMILK4r7R5DbH12Lw,Rienda's Mexican Food,33.3602435,-111.79010590000001,546 N Gilbert Rd,4.1,Gilbert,0
981,GRAO7h1dc7qTDub4JQIDCA,Pollo Campero,33.4797,-112.225412,7745 W Thomas Rd,4.125,Phoenix,0
982,oLod-GlOLEH4KAvyddKuQQ,Sucker Punch Sally's Diner,33.421996299999996,-111.9398864,4 E University Dr,2.8260869565217392,Tempe,0
983,keChsvTIWsPUc4KX-ayRVw,Comedor Anita,33.3706252414,-111.963353008,8400 S Avenida Del Yaqui,5.0,Guadalupe,0
984,wrQG6xvECjz0CbBft8oS9Q,The Lunch Bag,33.5683695086,-111.88815593700001,8989 E Via Linda,4.271604938271605,Scottsdale,0
985,mfBTgkK84bsYTC8xEkuBMw,Great Steak and Potato Co.,33.4354656,-112.00717140000002,3400 E Sky Harbor Blvd,2.0,Phoenix,0
986,OBnqMdIsS8vWPrzPtnlb-w,Chengdu Delight Chinese Cuisine,33.3484246,-111.85972199999999,2992 N Alma School Rd,4.355555555555555,Chandler,0
987,I3Pl8DSH3sgEtCaB59rqaQ,Advanced Muscle and Performance Therapy,33.350645,-111.77258190000002,"33 N Lindsay Rd, Ste 109",5.0,Gilbert,0
988,LbZ6Kl0G8DI6VGed8kzphA,Firehouse Subs,33.304666999999995,-111.99458190000001,"4025 E Chandler Blvd, Ste 68",4.151515151515151,Phoenix,0
989,UydVmlfxab6O-CSnjeGZRw,Bamboo Club,33.583136385,-111.894196272,8624 E Shea Blvd,3.1013513513513513,Scottsdale,0
990,aNCLPEsrgB_gGwULOpYpqw,Pok-U,33.4374555,-112.05939939999999,1024 E Buckeye Rd,3.5833333333333335,Phoenix,0
991,Y2yWvcEBs6ESnmOQMBKkeQ,Louisiana Fried Chicken,33.3917775,-112.0959487,"1717 W Southern Ave, Ste 100",3.6363636363636362,Pheonix AZ,0
992,rbywwnfMjFjJwLQkgpdIEw,Rito's Mexican Food- Phoenix,33.457936100000005,-112.0520629,907 N 14th St,4.366438356164384,Phoenix,0
993,80gdzmn-E3IaXK7Z6qzC6A,Costa Vida Fresh Mexican Grill,33.3836669831,-111.75681193700001,"1744 S Val Vista Dr, Ste 106",3.5527950310559007,Mesa,0
994,sh2BWhfUy0MwGZ0-eHfaAQ,Planet Sub Gilbert,33.305741499999996,-111.75549,"2475 S Val Vista Rd, Ste 101",3.6666666666666665,Gilbert,0
995,RGGOEmgtKXXZI91IXHEuIA,Bonefish Grill,33.602394836,-111.978097782,12811 N. Tatum Blvd,3.1986301369863015,Phoenix,0
996,6cf70OiTGqhn5JtHV4Y0bQ,Stella 59,33.654846,-112.188569,"5940 W Union Hills Dr, Bldg E100",3.2903225806451615,Glendale,0
997,zU6KMbOex-SVPFSjxZTzug,Burger King,33.5946664939,-112.37695250700001,14719 W Cactus Rd,2.8,Surprise,0
998,a7GomHLPBvkDzmH1D3e8vA,Five Guys Burgers and Fries,33.508677,-112.03566799999999,"2131 E Camelback Rd, Ste 111",3.7857142857142856,Phoenix,0
999,jYF7PNnYcn3fWejv0ZE1-w,Pacific Moon Chinese Cuisine,33.608981210100005,-111.718795738,"16740 E Palisades Blvd, Ste 107",3.4242424242424243,Fountain Hills,0
1000,MbAsfN3wwV22K7GZsgcBqA,Mucho Gusto Taqueria Mexican Bistro,33.4215309,-111.9475757,603 W University Dr,3.4864864864864864,Tempe,0
1001,xWMZJd0_Azfcx3VWJCxNng,Fatburger,33.677072700000004,-111.97403510000001,"Desert Ridge Marketplace, 21001 N Tatum Blvd, Bldg 34-1140",3.3333333333333335,Tem,0
1002,n9NBty_KQ2tjGuqorIu63w,Jack in the Box,33.6391219,-112.3548124,13738 W Bell Rd,1.5,Surprise,0
1003,1CSMpBHr3mYd9XEOldM2yw,Fresh & Easy,33.3158099413,-111.712453291,4588 South Higley RdÊ,3.125,Gilbert,0
1004,jvdZQPW2AwJOHYbQYPZq3A,Domino's Pizza,33.523217200000005,-112.1339665,5833 N 35th Ave,2.3333333333333335,Phoenix,0
1005,PDKq1UQQG1UjVRJ12weQ8A,Flower Child,33.5810886,-111.8870314,10460 N 90th St,4.2371428571428575,Scottsdale,0
1006,TShoU62Hm-4wH2EzwkJbrg,Saigon Nites Vietnamese Cuisine,33.6219044,-111.90454340000001,"15111 N Hayden Rd, Ste 110",3.7911111111111113,Scottsdale,0
1007,yqYtY3-Po4OVPafA9Z-Xyw,Bei,33.472367999999996,-111.92658999999999,2200 N Scottsdale Rd,4.237424547283702,Scottsdale,1
1008,RcxVK_OEXv3MccIo0nYMZg,The Nest,33.511377668200005,-112.26427282700001,5134 N 95th Ave,3.4901960784313726,Glendale,0
1009,SSRRQm8tGCmXXbt3las2Ww,Gluten Free Creations,33.4652987539,-111.91728338600001,7607 E McDowell Rd,4.431372549019608,Scottsdale,0
1010,uP_mkj1Z3aQ3MY2oNgId3Q,Valley Pizza Downtown,33.4586677,-112.09048100000001,1348 W Roosevelt St,3.607142857142857,Phoenix,0
1011,plnZTiH4rmzsjuALAzouNw,McDonald's,33.471068,-112.222977,2020 N 75th Ave,2.3333333333333335,Phoenix,0
1012,kCEsqLtBaabQN2Z7c6eL6Q,Haggen Food & Pharmacy,33.7983103,-111.92963,34442 N Scottsdale Rd,1.0,Scottsdale,0
1013,ZedqK_MSaSKCwbu4VRuTzA,The Teapot,33.4572939485,-112.08051543,818 N 5th Ave,4.513888888888889,Phoenix,0
1014,eSMs4iCWdwRl8O9ISUZSWw,Salad and Go,33.3067485692,-111.72073815,3299 E Williams Field Rd,4.297029702970297,Gilbert,0
1015,auB5N35tEmkczfiv915FbQ,Burger King,33.6128481,-111.92630020000001,13838 N Scottsdale Rd,2.4166666666666665,Scottsdale,0
1016,1PNbwRBfXYzWrnV3fbys0A,Hot Duck,33.3362723,-111.82192350000001,"1430 W Warner Rd, Ste 126",3.6666666666666665,Gilbert,0
1017,7lNFXLUNzbRKKJR01G1Hdg,Cleopatra,33.640122,-112.181582,5686 W Bell Rd,3.0555555555555554,Glendale,0
1018,lkpoSg7xf60BsrOjdm0CBA,BoSa Donuts,33.3203458669,-111.97731731799999,4910 E Ray Rd,4.411764705882353,Phoenix,0
1019,bo05yEhBVDA6YFOST_Gqlg,Machete Azteca,33.6103871834,-112.135318145,3549 W Thunderbird Rd,3.4166666666666665,Phoenix,0
1020,mRUVMJkUGxrByzMQ2MuOpA,Beast of Bourbon Bar & Grill,33.3749755,-111.6871525,2235 S Power Rd,3.5555555555555554,Mesa,0
1021,7yY_jzvV75Zv52dfn9PIkQ,Sarku Japan,33.389476699999996,-111.86045449999999,"1445 W Southern Ave, Ste 2158",3.8333333333333335,Mesa,0
1022,Ai2k3oZOXzVqJA72DpfjOw,Johnny Rockets,33.5545531,-111.8760438,9500 East Vía De Ventura,1.5,Scottsdale,0
1023,IohmLyQ-spRYgGldapMSyg,Schlotzsky's,33.5776081,-111.88602890000001,10070 N 90th St,3.125,Scottsdale,0
1024,L6Jnx7zUHDxBZ5e-OYSqLQ,Mr Submarine,33.487244800000006,-112.0305529,2347 E Osborn Rd,3.9583333333333335,Phoenix,0
1025,AheA5X4tjY9Amih0yQ8wIw,Le Ragazze,33.3067372,-112.0537905,"1334 E Chandler Ave, Ste 11",3.8260869565217392,Phoenix,0
1026,-2A9emZwBK8zYHPnAmM0hw,China Farm Chinese Buffet,33.394695,-111.9778065,3135 S 48th St,2.6666666666666665,Tempe,0
1027,U9FCFksABmJcS5Di22PspQ,Growler USA,33.675455,-111.96493659999999,"5415 E High St, Ste 101",3.827956989247312,Phoenix,0
1028,CopqthwWKu7-TrpxGa70ug,Waffle Crush,33.3073768,-111.74357990000001,,4.1875,Gilbert,0
1029,rXskMt3Y_Bs1PiGKN3N3sg,Fat Willy's,33.3837447,-111.74318429999998,"1762 S Greenfield Rd, Ste 111",2.6265060240963853,Mesa,0
1030,YvNhofi7Buz3s8fPD_YK4A,Yoshinoya,33.450327,-112.342703,330 N Dysart Rd,3.0,Goodyear,0
1031,vh3ymzbLEkqPHw0-IouMEw,Pete's Fish & Chips,33.450995500000005,-112.0013904,3715 E Van Buren St,3.3333333333333335,Phoenix,0
1032,RScKS72p6_AykRRwZOxqog,Roni's Pizzeria,33.6251792,-111.9404813,6501 E Greenway Pkwy,1.2,Scottsdale,0
1033,EKzsvcIcSHyPIp_1zezBag,U S Pizza,33.6312399,-112.3416805,"13065 W Grand Ave, Ste 4",3.2857142857142856,Surprise,0
1034,-XW3Peaen5jsnvGRrue_Qw,My Big Fat Greek Express,33.3350535,-111.9445749,"440 W Warner Rd., Ste 104",3.75,Tempe,0
1035,TLSFhOzkvPyZplTZBVAMCA,Ah-So Sushi & Steak,33.6347365,-112.2208243,"16610 N 75th Ave, Ste 104",2.815068493150685,Peoria,0
1036,najluTSbgZEpCdLIbpvnxQ,Maryln's Fish & Chips,33.396343,-112.073687,5436 S Central Ave,4.282608695652174,Phoenix,0
1037,65f0pXB1bSwHH1Pi7kkryw,Bio Bistro,33.4203201234,-111.928625107,727 E Tyler St,2.6666666666666665,Tempe,0
1038,pEAK3gldYMwpuJfdn8y2Ew,Pars Persian Cuisine,33.587122088600005,-111.83632234,"11144 N Frank Lloyd Wright Blvd, Ste E9",3.930817610062893,Scottsdale,0
1039,fms8iKzj1PedYhJbMTvYQQ,Al Rafedin,33.5098759,-112.13823470000001,3650 W Camelback Rd,3.25,Phoenix,0
1040,9IIhExGT0f6x26hTjyBbrw,Veggie Village,33.5527294,-112.05472150000001,1255 E Northern Ave,4.688235294117647,Phoenix,0
1041,h2r4ucSZYZVARP4Euhp0Ow,Naked Pizza,33.4604214,-112.358244,1380 N Litchfield Rd,3.7,Goodyear,0
1042,I8TOosBLYKxZMAYNNyGEyg,Tasty House Chinese Restaurant,33.6410158,-112.0924524,"1512 W Bell Rd, Ste 7",2.725806451612903,Phoenix,0
1043,Ns4tjgLfqR1qawGlNFROBA,SN Pacific Rim Asian Kitchen,33.3794154,-111.80530949999999,1236 E Baseline Rd,3.7181818181818183,Mesa,0
1044,-YfDhpfSesaoEPWWJvlKQg,Paradise Bakery,33.2608752,-111.86013600000001,1075 W Queen Creek Rd,3.4545454545454546,Chandler,0
1045,ujgpePdD8Q-fP1mPFnw0Qw,Peixoto Coffee,33.3019003349,-111.841690019,11 W Boston Suite,4.690307328605201,Chandler,1
1046,V7nossAF0dFj_mSPYj6SSQ,Buffalo Wild Wings,33.331731,-111.7912447,970 S Gilbert Rd,3.0366492146596857,Gilbert,0
1047,a_nrM7aMl9vNnT5hYWXR1g,Babaloos Cuban Cafe,33.304331,-112.054775,1241 E Chandler Blvd,3.7916666666666665,Phoenix,0
1048,KYo0OqRr-q-TM2o66MBJYg,Verde,33.457457,-112.07216399999999,825 N 1st St,3.7777777777777777,Phoenix,0
1049,N-5j18ODfZKH_Q5p__MoSw,Queso Good,33.4507665,-112.1568449,4501 West Van Buren St,3.6615384615384614,Phoenix,0
1050,eobkI2jIFXjdUiv-5LCV9w,Pizza Hut,33.3780412,-111.638686,"9053 E Baseline Rd, 105A",2.0833333333333335,Mesa,0
1051,sQ6DZZLLJRfwUr0eDWKDDg,Tott's Asian Diner,33.321197600000005,-111.9117114,"4030 W Ray Rd, Ste 1",4.076923076923077,Chandler,0
1052,sNQ5ZaDneM31V6Qe_19d9g,Hungry Howie's Pizza,33.480864399999994,-111.90999920000002,2934 N Hayden Rd,3.056338028169014,Scottsdale,0
1053,vCRgJTNdWcKuN8rxjvo8Xw,Jack in the Box,33.415517699999995,-111.70273929999999,5965 E Main St,2.4285714285714284,Mesa,0
1054,wsyNO9Ac4gqGYTBfNeM1VA,Don Ruben's Mexican Restaurant,33.5958491,-112.15248770000001,4323 W Cactus Rd,4.291666666666667,Glendale,0
1055,ISk87T1Va8tV2HlpgWQ8mA,Village Mini Market,33.437863,-111.788255,1224 N Gilbert Rd,3.5,Mesa,0
1056,1rebduwtmrHQhl32djRS7A,McGurkee's Italian Kitchen,33.4801488,-112.0916666,2822 N 15th Ave,4.328859060402684,Phoenix,0
1057,dZh_YnKaX41cPHg1nTOx-g,Chipotle Mexican Grill,33.58087293,-111.88192108700001,"9301 E Shea Blvd, Ste F102",3.8085106382978724,Scottsdale,0
1058,V3erF_OvXVcp1HgQiRLQ1g,Pizza Hut,33.4079719,-111.9104912,"1740 E Broadway, Ste 109",3.1818181818181817,Tempe,0
1059,mGgzEpWVNnnpJuv4xrsieA,The Great Indoors,33.6342085,-111.92536270000001,16275 N Scottsdale Rd,3.3333333333333335,Scottsdale,0
1060,wdtTVOhK3iqVqlJunhxc2Q,Dijlah Market,33.5548321686,-112.117791798,8048 N 27th Ave,5.0,Phoenix,0
1061,WrNuRG-tbOzcn3e8ECA43Q,El Super,33.481747,-112.01464579999998,3130 E Thomas Rd,3.3157894736842106,Phoenix,0
1062,Hh1I-rRuM1MwpyT0IuvXMw,Antojos Your Way,33.4941544426,-112.292015214,"10720 W Indian School Rd, Ste 73",3.909090909090909,Phoenix,0
1063,aZVtg450O51eenM25tDkEQ,La Pita Bar & Grill,33.425177500000004,-111.9397665,505 S Mill Ave,2.4,Tempe,0
1064,UY1BHeeb1oE0-uk0EKqaGg,McDonald's,33.3485509,-111.97515120000001,10823 S 51st St,1.7142857142857142,Ahwatukee,0
1065,wltfqot_Et0r-DYaZDxWFA,Hammered Hog BBQ Hall & Saloon,33.5973316,-112.01400009999999,3128 E Cactus Rd,3.630252100840336,Phoenix,0
1066,VbuqVOVUT4HYXKI6B_S59A,Thirteenorth Grille,33.5527984,-112.0542597,1301 E Northern Ave,4.06198347107438,Phoenix,0
1067,rqS1ywhjBrxJrVNri7pfXA,Two Hippies Beach House - Bell Road,33.640408,-111.995167,"4001 E Bell Rd, Ste 102",3.727272727272727,Phoenix,0
1068,mcs0y8YobgpO1gYB7hclwQ,My Big Fat Greek Restaurant,33.497424699999996,-111.92629540000001,4218 N Scottsdale Rd,3.4150943396226414,Scottsdale,0
1069,EL3cj9qG8CIS-sqS-t3dRw,Teriyaki Experience,33.4329724,-111.9043028,"2000 E Rio Salado Pkwy, Ste A-4",2.6,Tempe,0
1070,0URIvKxCNT-AVgtdYFAX8w,Harley's Italian Bistro,33.4974892,-112.0833763,4221 N 7th Ave,3.521212121212121,Phoenix,0
1071,JIETwXSEGIHMNyxZVEnNKQ,Original ChopShop,33.4985304,-111.92637509999999,7158 E 5th Ave,4.128712871287129,Scottsdale,1
1072,46F4FywjDlqMiHG57NF7eg,Secreto,33.305824,-111.99131100000001,"4232 E Chandler Blvd, Ste 24",3.227272727272727,Phoenix,0
1073,Xw2o0GKWxDRMFPR0a4IOoQ,Life Cafe,33.341326300000006,-111.96448390000002,1616 W Ruby Dr,3.5384615384615383,Tempe,0
1074,Gu8D1YoKErqVNNX00qkEaw,Hungry Monk,33.3066391,-111.8728008,"1760 W Chandler Blvd, Ste 2",3.688679245283019,Chandler,0
1075,s_LBvWoe1Vsfhw3vdmiLuw,Chinatown Restaurant,33.379242,-111.97723529999999,2700 W Baseline Rd,2.411764705882353,Tempe,0
1076,qU4wrOVqDfddr9PP_ssmUA,In-N-Out Burger,33.459338699999996,-112.340383,1525 N Dysart Rd,3.927007299270073,Avondale,0
1077,Q-omXDU8qadIqEvftzu-tA,Chick-fil-A,33.462697999999996,-112.34153429999999,1466 N Dysart Rd,3.953846153846154,Goodyear,0
1078,QnCsCbE7EQte_MDWLO1gYg,Chipotle Mexican Grill,33.3048084928,-111.993705042,4111 East Chandler Blvd,3.888888888888889,Phoenix,0
1079,Z115GfF595v6xE0YYEogLQ,Brothers Family Restaurant,33.5820122,-112.2414953,"8466 W Peoria Ave, Ste 1",3.78021978021978,Peoria,0
1080,O_2VEWa6ExYX5HpF3GW5yg,Pearl Sushi Lounge & Bomber Bar,33.497292,-111.9223571,"4252 N Drinkwater Blvd, Ste B",3.2054794520547945,Scottsdale,0
1081,TP6hgLCNGkqjFne9nCfaiA,Fred's at Barneys New York,33.493947,-111.922301,"Scottsdale Fashion Square, 4500 Scottsdale Rd",3.84,Scottsdale,0
1082,Jhu9hEmTZEoSyZVQKrwIjw,Wingstop,33.494482,-112.12730239999999,"3155 W Indian School Rd, Ste B",3.7,Phoenix,0
1083,fXUJ9d5R6kNXrnAouByB6g,Taqueria El Fundador,33.451137,-112.130043,3245 W Van Buren St,3.736842105263158,Phoenix,0
1084,-o0xWAEO-C2oqlyt9TO8qg,McCormick & Schmicks Seafood Restaurant,33.508229,-112.0265212,"2575 E Camelback Rd, Ste 175",3.7804878048780486,Phoenix,0
1085,JvHv4HDT7sU7rMYyDzJuMQ,Beverly on Main,33.49328,-111.92976499999999,7018 E Main St,3.986206896551724,Scottdale,0
1086,AXNmHEWINuETAuuTd80Q2g,Papa Murphy's,33.6191661,-111.87603610000001,"14692 N Frank Lloyd Wright Blvd, Ste 142",4.166666666666667,Scottsdale,0
1087,PnHSLvW8W6kHaHyzq1cacg,A1 Pizza & Wings,33.5245708,-112.2004125,"6514 W Bethany Home Rd, Ste 2",3.967741935483871,Glendale,0
1088,pyeoyouJWxxcwzfugfessQ,Revolu Modern Taqueria + Bar,33.627164,-112.236954,"15703 N 83rd Ave, Ste 110",4.196652719665272,Peoria,0
1089,81mlHKogQMh8E6f0r6AYTQ,Times Square,33.508283500000005,-112.35573559999999,"13760 W Camelback Rd, Ste 70",3.5588235294117645,Litchfield Park,0
1090,cjoDufPFhYZtlvuTG4Ewig,Yogis Grill,33.3196626,-111.89780079999998,"3235 W Ray Rd, Ste 5",3.466666666666667,Chandler,0
1091,kUuJ8TDXWz8J2Tnz2sqtuA,Bueno Burger,33.5379859,-111.90851880000001,6977 N Hayden Rd,3.7941176470588234,Scottsdale,0
1092,bsauQzwixetBDjA7SqUlVA,Crackers & Co Cafe,33.3840839,-111.84369640000001,"535 W Iron Ave, Ste 131",4.3034934497816595,Mesa,1
1093,lm3DeasThkVSve9HAEBkpg,Rocky Point Cantina,33.4199328,-111.92320959999999,1001 E 8th St,2.5,Tempe,0
1094,EFdfBcpAkBIvDW4RolgEiw,Crave Sandwich Cafe & Catering,33.450875,-112.06633300000001,541 E Van Buren St,3.606060606060606,Phoenix,0
1095,Q5fzK17mAGIj4VC9QlaB1Q,Dairy Queen,33.5306354,-112.0472356,6339 N 16th St,3.0,Phoenix,0
1096,zFUsSyXtDqVkx5hNzN4-gg,Jack's Place Public House,33.495833000000005,-111.932901,6830 E 5th Ave,4.046153846153846,Scottsdale,0
1097,FQhe0AuYA-XuJUCuOiWhUQ,All American Modern Sports Grill,33.6745555678,-111.888217564,"20751 N Pima Rd, Ste 105",3.660377358490566,Scottsdale,0
1098,jca2NWkvTI3cuqT6P486Hg,Dillon's KC BBQ,33.550211,-112.41058100000001,16335 W Northern Ave,3.357142857142857,Litchfield Park,0
1099,fYjSmncFNMdDdBK3uJpKEQ,Jerk Hut Jamaican Grille,33.4956607,-112.0997467,4115 N 19th Ave,4.020408163265306,Phoenix,0
1100,qdUCIK49pCS7BfDEClpdhQ,McDonald's,33.683296500000004,-112.10826409999999,2225 W Deer Valley Rd,2.1363636363636362,Phoenix,0
1101,VoXUt6TIJWyIf_lihbN5xQ,Stone & Vine,33.5813336,-111.8795047,"9343 E Shea Blvd, Ste 100",3.7414634146341466,Scottsdale,0
1102,D42-sxkmZy2fn4BkZaEkbA,In-N-Out Burger,33.636481200000006,-111.91974599999999,7467 E Frank Lloyd Wright Blvd,4.130653266331659,Scottsdale,0
1103,f25NsTObxX0NEhBVm44-GA,Chao,33.2766324316,-111.87395797,1890 W Germann,3.8260869565217392,Chandler,0
1104,IdyHd4T3rZ1pyPaU5DKWMg,The Standard Kitchen & Cocktails,33.5781536125,-111.927584235,"10050 N Scottsdale Blvd, Ste 127",3.75,Scottsdale,0
